PC1,PC2,PC3,Chirality,FileName,Selected
-0.0191867910711912,-0.0069008266527129805,-0.01063158178962743,Chir2,Rs3aAAAAAABB.log.10.SpectrumVCD,No
0.013715419259986148,0.03356149703404156,0.02817618501084932,Chir2,Rs3aAAAAAAII.log.10.SpectrumVCD,No
-0.0018148219242332111,-0.002152971416527477,-0.0017062064774998479,Chir2,Rs3aAAAAAAJJ.log.10.SpectrumVCD,No
-0.009894248070760094,-0.012156201545128467,-0.014334012718071594,Chir2,Rs3aAAAAABBB.log.10.SpectrumVCD,No
0.03357818118611361,0.006635257511382996,0.011698404745754894,Chir2,Rs3aAAAAABII.log.10.SpectrumVCD,No
-0.004826068181262956,-0.012142338095139408,0.021901298398174056,Chir2,Rs3aAAAAABJJ.log.10.SpectrumVCD,No
-0.013535898346627443,-0.0038404843268969213,-0.00723171733675374,Chir2,Rs3aAAAAAGBB.log.10.SpectrumVCD,No
0.017900458356469678,-0.013644632645174478,-0.0042164481311573535,Chir2,Rs3aAAAAAGII.log.10.SpectrumVCD,No
0.00032718620813228434,0.0014375401314394216,-0.007586575451916612,Chir2,Rs3aAAAAAGJJ.log.10.SpectrumVCD,No
-0.03923868583134298,0.022028427560385887,-0.0015252149118322581,Chir2,Rs3aAAAAAIBB.log.10.SpectrumVCD,No
-0.03633961732288735,0.03364704009952045,-0.010752702985252941,Chir2,Rs3aAAAAAIII.log.10.SpectrumVCD,No
-0.0301784114227716,0.012175840081559574,-0.027267904718057095,Chir2,Rs3aAAAAAIJJ.log.10.SpectrumVCD,No
-0.009718469492965339,0.0011511128114069275,-0.006392285785110813,Chir2,Rs3aAAAAAJBB.log.10.SpectrumVCD,No
0.014831836951656647,0.0034662849365388916,0.014162892080682186,Chir2,Rs3aAAAAAJII.log.10.SpectrumVCD,No
-0.000860421916754209,0.0033077409905814636,0.014906755789246627,Chir2,Rs3aAAAAAJJJ.log.10.SpectrumVCD,No
2.5539438251549028e-05,-0.00084619436511807,-0.0250552949922957,Chir2,Rs3aAAABBABB.log.10.SpectrumVCD,No
0.029175493567742877,-0.0362324592451323,0.010127911402546088,Chir2,Rs3aAAABBAII.log.10.SpectrumVCD,No
0.008837202985702827,0.007499096588188869,-0.014396400410203479,Chir2,Rs3aAAABBAJJ.log.10.SpectrumVCD,No
-0.0047906621577328235,-0.00450771208197185,-0.019701330946856065,Chir2,Rs3aAAABBBBB.log.10.SpectrumVCD,No
0.07549259723960117,-0.05205615971741953,-0.021508319116793857,Chir2,Rs3aAAABBBII.log.10.SpectrumVCD,No
0.01177419910861618,-0.0021703007004324607,-0.002977427414261951,Chir2,Rs3aAAABBBJJ.log.10.SpectrumVCD,No
0.002307196390782752,0.01458385356198226,-0.04631605007908538,Chir2,Rs3aAAABBGBB.log.10.SpectrumVCD,No
0.024001122227483362,-0.056696245073267496,-0.028978580104966595,Chir2,Rs3aAAABBGII.log.10.SpectrumVCD,No
0.01453530156687848,0.015602386064139724,-0.03953774563687477,Chir2,Rs3aAAABBGJJ.log.10.SpectrumVCD,No
0.03568696561164387,0.040540393200336866,-0.0073153461737527166,Chir2,Rs3aAAABBIBB.log.10.SpectrumVCD,No
0.04662817558915811,0.020612689480721376,-0.0036523167730739357,Chir2,Rs3aAAABBIII.log.10.SpectrumVCD,No
0.02734349337461536,0.052778274587229536,-0.016972325305560858,Chir2,Rs3aAAABBIJJ.log.10.SpectrumVCD,No
-0.0011779697474666915,0.010762595710518345,-0.017631170443080678,Chir2,Rs3aAAABBJBB.log.10.SpectrumVCD,No
0.04560433837449206,-0.007426018661729844,0.006191940614445067,Chir2,Rs3aAAABBJII.log.10.SpectrumVCD,No
0.01039758712053982,0.006765392987933674,-0.005116655257907526,Chir2,Rs3aAAABBJJJ.log.10.SpectrumVCD,No
-0.011057751970842878,0.0038941583627536093,-0.013295508895320213,Chir2,Rs3aAAAIIABB.log.10.SpectrumVCD,No
0.04619172894781801,-0.00563838069737193,0.03255345382577892,Chir2,Rs3aAAAIIAII.log.10.SpectrumVCD,No
