0.0002486283467924678,800
0.00017311849097366414,800.5
0.00023106475893654933,801
0.0001811160652968818,801.5
0.00021614265383787995,802
0.00026411979624754804,802.5
0.00021791641720168828,803
0.00013867572673102228,803.5
0.0002675265616712018,804
0.0001572360651885433,804.5
8.35675148180574e-05,805
0.0001411590234633629,805.5
0.00017749890103387365,806
0.00020322379661894953,806.5
0.00014843117532688563,807
0.00024214367245504215,807.5
0.00013584862308179568,808
0.0002054711767205286,808.5
0.00025636320927056535,809
0.00023740903736331752,809.5
0.0001808086346536897,810
0.00015881673907879677,810.5
0.00017108804492233447,811
0.00011049738751915538,811.5
0.00014693057754640342,812
0.00010919816431404186,812.5
0.00013386796403755996,813
0.00020075361957974712,813.5
0.00018380540677088053,814
0.00013884968282896798,814.5
0.00018708337052030907,815
0.00022678364290727463,815.5
0.00023202459996016757,816
0.00026775800639693636,816.5
0.0002390307204591091,817
0.000211352831600963,817.5
0.0001545733036109277,818
0.00018518362823969546,818.5
0.00023240615731041228,819
0.00029445922182308205,819.5
0.0002648893961066733,820
0.00016923179320942072,820.5
9.784053403114609e-05,821
0.0002144655101074972,821.5
0.0001776237341430482,822
0.0003214838189816959,822.5
0.00022419524754661141,823
0.00020405112683022752,823.5
0.00023640587174525183,824
0.00027262285293452247,824.5
0.00025299834232826447,825
0.0002300480952897229,825.5
0.00023673614700907468,826
0.0001681422486520747,826.5
0.00020274131998653913,827
0.00018597907105453277,827.5
0.0001724710881447223,828
0.00010419138411692858,828.5
0.00020461034615215117,829
0.00017704826077187004,829.5
0.00017301431008239843,830
0.00016851112355319544,830.5
0.00010179261802718077,831
0.00022817514375898874,831.5
0.00022021075605534225,832
0.00016321724262799902,832.5
0.00011483855071266487,833
0.00015227868511496204,833.5
0.0002589476723944662,834
0.00015574685764123368,834.5
0.0002453672230616045,835
0.00011674237010543724,835.5
0.00022675608632727307,836
0.00021301488124125407,836.5
0.00019067078464263295,837
0.0002419462350908028,837.5
0.00023405082575214897,838
0.00023379946919787925,838.5
0.00019934098651874606,839
0.00033445695877883395,839.5
0.00045465018611490405,840
0.00033923573933182906,840.5
0.00028871625721014457,841
0.00033646040522598895,841.5
0.00034062055886863787,842
0.00019610390548524672,842.5
0.0002791298072272231,843
0.0004195919477534861,843.5
0.0003563567391770374,844
0.00024814637971945616,844.5
0.0001862313415654822,845
