Chirality,FileName,t-SNE-x,t-SNE-y
discrete,string,continuous,continuous
class,meta,meta,meta
Chir1,s4aAABAAJBB.log.10.SpectrumVCD,0.23362167008070048,0.003319869390611063
Chir1,s4aAABAAJII.log.10.SpectrumVCD,0.3706210020212017,-0.07203328705768508
Chir1,s4aAABAAJJJ.log.10.SpectrumVCD,0.15721667045998608,0.07843906834843714
Chir1,s4aAABBBABB.log.10.SpectrumVCD,0.10699905560392652,-0.1548287159799007
Chir1,s4aAABBBAII.log.10.SpectrumVCD,-0.09126337712305752,0.18905102180213437
Chir1,s4aAABBBAJJ.log.10.SpectrumVCD,-0.16235990316994556,-0.024330513663643416
Chir1,s4aAABBBBBB.log.10.SpectrumVCD,0.08694037431278827,-0.05803457675056221
Chir1,s4aAABBBBII.log.10.SpectrumVCD,-0.15645988523038162,-0.06357981301532122
Chir1,s4aAABBBBJJ.log.10.SpectrumVCD,-0.07983065837629341,-0.0072072925201913385
Chir1,s4aAABBBGBB.log.10.SpectrumVCD,0.1833318625659372,-0.37131249009094897
Chir1,s4aAABBBGII.log.10.SpectrumVCD,-0.019640985842455418,-0.2751731098671336
Chir1,s4aAABBBGJJ.log.10.SpectrumVCD,-0.13539738214566008,-0.27504721400048476
Chir1,s4aAABBBIBB.log.10.SpectrumVCD,0.06347721778399573,-0.5875917524050316
Chir1,s4aAABBBIII.log.10.SpectrumVCD,0.07592221994314194,-0.42958000027307597
Chir1,s4aAABBBIJJ.log.10.SpectrumVCD,0.04055405537758001,-0.507744704422008
Chir1,s4aAABBBJBB.log.10.SpectrumVCD,0.19184242708647803,-0.19401048279791236
Chir1,s4aAABBBJII.log.10.SpectrumVCD,0.1404033417911054,-0.15601302789843977
Chir1,s4aAABBBJJJ.log.10.SpectrumVCD,-0.07028109500506745,-0.09036659251018048
Chir1,s4aAABIIABB.log.10.SpectrumVCD,-0.22523449921384298,-0.16278139398240965
Chir1,s4aAABIIAII.log.10.SpectrumVCD,-0.6145628613247266,-0.2903078450526973
Chir1,s4aAABIIAJJ.log.10.SpectrumVCD,-0.39255969225189563,0.07170371959192832
Chir1,s4aAABIIBBB.log.10.SpectrumVCD,-0.12209549397929605,-0.1976070739230756
Chir1,s4aAABIIBII.log.10.SpectrumVCD,-0.3516549592635908,0.0560062673767431
Chir1,s4aAABIIBJJ.log.10.SpectrumVCD,-0.16687659001601376,0.08323052176284196
Chir1,s4aAABIIGBB.log.10.SpectrumVCD,0.13903191460864223,-0.4794461764775968
Chir1,s4aAABIIGII.log.10.SpectrumVCD,-0.504840683024184,-0.405595536283103
Chir1,s4aAABIIGJJ.log.10.SpectrumVCD,-0.15324818796495884,-0.39105803926026766
Chir1,s4aAABIIIBB.log.10.SpectrumVCD,0.6004397628188697,-0.010802698024058916
Chir1,s4aAABIIIII.log.10.SpectrumVCD,0.354824237261441,-0.1425997302931879
Chir1,s4aAABIIIJJ.log.10.SpectrumVCD,0.5319448590172852,0.18329628316834543
Chir1,s4aAABIIJBB.log.10.SpectrumVCD,0.336238996030862,-0.04529691282677759
Chir1,s4aAABIIJII.log.10.SpectrumVCD,-0.32149650277177255,-0.4575406918581848
Chir1,s4aAABIIJJJ.log.10.SpectrumVCD,0.021074697765262034,0.012172813916010723
Chir1,s4aAABJJABB.log.10.SpectrumVCD,-0.026228023492052967,-0.03319934289875799
Chir1,s4aAABJJAII.log.10.SpectrumVCD,0.23657831527085202,0.19182333212116712
Chir1,s4aAABJJAJJ.log.10.SpectrumVCD,-0.2151301396485901,0.1101877188995107
Chir1,s4aAABJJBBB.log.10.SpectrumVCD,0.05175878089223669,-0.009364434272859701
Chir1,s4aAABJJBII.log.10.SpectrumVCD,-0.17907058215150076,0.09936469060500039
Chir1,s4aAABJJBJJ.log.10.SpectrumVCD,-0.1848778617510536,0.1807491308791626
Chir1,s4aAABJJGBB.log.10.SpectrumVCD,0.2748456137394835,-0.22063404861899574
Chir1,s4aAABJJGII.log.10.SpectrumVCD,0.1735237100316098,-0.3153872517134528
Chir1,s4aAABJJGJJ.log.10.SpectrumVCD,0.03366659923296745,-0.26813280714717946
Chir1,s4aAABJJIBB.log.10.SpectrumVCD,0.3373087469402226,0.02919372452061306
Chir1,s4aAABJJIII.log.10.SpectrumVCD,0.5049838223444554,0.13068768018345922
Chir1,s4aAABJJIJJ.log.10.SpectrumVCD,0.15066566866136116,-0.2244795746560371
Chir1,s4aAABJJJBB.log.10.SpectrumVCD,0.3348686772208969,-0.17375349598868323
Chir1,s4aAABJJJII.log.10.SpectrumVCD,0.3081936464117343,-0.16856027924672273
Chir1,s4aAABJJJJJ.log.10.SpectrumVCD,0.014741157142658294,-0.04509633943741393
Chir1,s4aAAGAAABB.log.10.SpectrumVCD,0.0529970579530735,0.052582514621031716
Chir1,s4aAAGAAAII.log.10.SpectrumVCD,-0.05763632489402459,-0.07454845233294273
Chir1,s4aAAGAAAJJ.log.10.SpectrumVCD,-0.017321169324493162,0.04032707294209113
Chir1,s4aAAGAABBB.log.10.SpectrumVCD,0.18690540487297141,0.16266672342858007
Chir1,s4aAAGAABII.log.10.SpectrumVCD,-0.24232729474778572,0.03927630282431089
Chir1,s4aAAGAABJJ.log.10.SpectrumVCD,0.17485601109626706,0.19612182830992975
Chir1,s4aAAGAAGBB.log.10.SpectrumVCD,0.30477147857089043,0.08333163419015478
Chir1,s4aAAGAAGII.log.10.SpectrumVCD,0.2301850271651591,-0.20616326074144542
Chir1,s4aAAGAAGJJ.log.10.SpectrumVCD,0.26273060583932706,-0.05760066422146153
Chir1,s4aAAGAAIBB.log.10.SpectrumVCD,0.35009684622062665,-0.22005732552417404
Chir1,s4aAAGAAIII.log.10.SpectrumVCD,0.3516535980051218,-0.3716947663928988
Chir1,s4aAAGAAIJJ.log.10.SpectrumVCD,0.35165274022171716,-0.13185270921152073
Chir1,s4aAAGAAJBB.log.10.SpectrumVCD,0.22108557967344378,0.018354328586678747
Chir1,s4aAAGAAJII.log.10.SpectrumVCD,0.053954420633485906,-0.11091210327984087
Chir1,s4aAAGAAJJJ.log.10.SpectrumVCD,0.1912005788151488,0.09560545462997806
Chir1,s4aAAGBBABB.log.10.SpectrumVCD,0.11970156196537411,-0.1884999799938299
Chir1,s4aAAGBBAII.log.10.SpectrumVCD,-0.26810968651839556,-9.229434014238757e-05
Chir1,s4aAAGBBBBB.log.10.SpectrumVCD,-0.0743501661016355,0.0067336224385483
Chir1,s4aAAGBBBII.log.10.SpectrumVCD,-0.2524855589387101,-0.17748144642584165
Chir1,s4aAAGBBGBB.log.10.SpectrumVCD,0.006894564643826883,-0.3768248323931263
Chir1,s4aAAGBBGII.log.10.SpectrumVCD,-0.2625191406837331,-0.2035020325581272
Chir1,s4aAAGBBIBB.log.10.SpectrumVCD,0.03976125626219611,-0.45987343008124676
Chir1,s4aAAGBBIII.log.10.SpectrumVCD,-0.30876990302538654,-0.2822933285833341
Chir1,s4aAAGIIABB.log.10.SpectrumVCD,-0.21698776695222666,-0.10346499899504386
Chir1,s4aAAGIIAII.log.10.SpectrumVCD,-0.47384433644893686,-0.11679890909742617
Chir1,s4aAAGIIAJJ.log.10.SpectrumVCD,-0.29715077660316697,0.03718887749592021
Chir1,s4aAAGIIBBB.log.10.SpectrumVCD,-0.15542286104646597,-0.07143911342845387
Chir1,s4aAAGIIBII.log.10.SpectrumVCD,-0.6217439235146306,-0.11569525428694032
Chir1,s4aAAGIIBJJ.log.10.SpectrumVCD,-0.2722803669941695,0.06756598724589187
Chir1,s4aAAGIIGBB.log.10.SpectrumVCD,0.020289182127989247,-0.44636032058897973
Chir1,s4aAAGIIGII.log.10.SpectrumVCD,-0.5141138394151001,-0.4100882081551425
Chir1,s4aAAGIIGJJ.log.10.SpectrumVCD,-0.19477059217522583,-0.39184181541031593
Chir1,s4aAAGIIIBB.log.10.SpectrumVCD,0.5507533801194986,-0.031704654708742105
Chir1,s4aAAGIIIII.log.10.SpectrumVCD,-0.23120230987133117,-0.3473376682102461
Chir1,s4aAAGIIIJJ.log.10.SpectrumVCD,0.4893765752645877,0.1156743635683072
Chir1,s4aAAGIIJBB.log.10.SpectrumVCD,0.20471998924533097,-0.1104001328821485
Chir1,s4aAAGIIJII.log.10.SpectrumVCD,-0.3014511766984032,-0.39449926595485746
Chir1,s4aAAGIIJJJ.log.10.SpectrumVCD,-0.07265079502340047,0.003135438558708188
Chir1,s4aAAGJJABB.log.10.SpectrumVCD,-0.15544443842408448,-0.10178096832662518
Chir1,s4aAAGJJAII.log.10.SpectrumVCD,-0.24255942444744155,0.25561218308767575
Chir1,s4aAAGJJAJJ.log.10.SpectrumVCD,-0.31911264079127716,-0.021902629928803995
Chir1,s4aAAGJJBBB.log.10.SpectrumVCD,0.06369719627588553,0.053659478104266904
Chir1,s4aAAGJJBII.log.10.SpectrumVCD,-0.6590936007254062,-0.28601358689556733
Chir1,s4aAAGJJBJJ.log.10.SpectrumVCD,-0.27294840483370053,0.010756527825460889
Chir1,s4aAAGJJGBB.log.10.SpectrumVCD,0.22685067341288792,-0.16863289644670684
Chir1,s4aAAGJJGII.log.10.SpectrumVCD,-0.25728396244073165,-0.4139218608603431
Chir1,s4aAAGJJGJJ.log.10.SpectrumVCD,-0.06873782646936434,-0.1818718057987087
Chir1,s4aAAGJJIBB.log.10.SpectrumVCD,0.4149185179963063,0.0402945823678439
Chir1,s4aAAGJJIII.log.10.SpectrumVCD,-0.09051668412402192,-0.1683083027204588
Chir1,s4aAAGJJIJJ.log.10.SpectrumVCD,0.16896010324718783,-0.10678034423791832
Chir1,s4aAAGJJJBB.log.10.SpectrumVCD,0.3594219617874584,-0.19116028190038453
Chir1,s4aAAGJJJII.log.10.SpectrumVCD,-0.1965122738370011,-0.1880475432920383
Chir1,s4aAAGJJJJJ.log.10.SpectrumVCD,0.0806318584750621,-0.06286320437368095
Chir1,s4aAAIAAABB.log.10.SpectrumVCD,0.15692579398918238,0.0962808338050804
Chir1,s4aAAIAAAII.log.10.SpectrumVCD,-0.0695784923521797,-0.05896513135002361
Chir1,s4aAAIAAAJJ.log.10.SpectrumVCD,0.054240609362321106,0.07266007205799906
Chir1,s4aAAIAABBB.log.10.SpectrumVCD,0.24910531034122557,0.20544589159996077
Chir1,s4aAAIAABII.log.10.SpectrumVCD,-0.2182261982973763,0.07634570071199842
Chir1,s4aAAIAABJJ.log.10.SpectrumVCD,0.20224837549452487,0.19063395678648162
Chir1,s4aAAIAAGBB.log.10.SpectrumVCD,0.3969139130988656,0.1500266329302056
Chir1,s4aAAIAAGII.log.10.SpectrumVCD,0.2618272386305866,-0.20503093436216657
Chir1,s4aAAIAAGJJ.log.10.SpectrumVCD,0.34043078308532027,-0.007295921348038789
Chir1,s4aAAIAAIBB.log.10.SpectrumVCD,0.38558616112669686,-0.16420626004332545
Chir1,s4aAAIAAIII.log.10.SpectrumVCD,0.36660373651795425,-0.39194245021294716
Chir1,s4aAAIAAIJJ.log.10.SpectrumVCD,0.3650540022105539,-0.13234825463395153
Chir1,s4aAAIAAJBB.log.10.SpectrumVCD,0.27233035720686116,0.06315863961112617
Chir1,s4aAAIAAJII.log.10.SpectrumVCD,0.11086292711316839,-0.1254325265648802
Chir1,s4aAAIAAJJJ.log.10.SpectrumVCD,0.278583814101618,0.08548083779029952
Chir1,s4aAAIBBABB.log.10.SpectrumVCD,0.038887114279846036,-0.20685165044155499
Chir1,s4aAAIBBAII.log.10.SpectrumVCD,-0.31551851128546365,0.07728331205212924
Chir1,s4aAAIBBAJJ.log.10.SpectrumVCD,-0.09310285334866755,-0.0652866504983496
Chir1,s4aAAIBBBBB.log.10.SpectrumVCD,-0.28073322117851524,-0.31436848283618196
Chir1,s4aAAIBBBII.log.10.SpectrumVCD,-0.3918724615487191,0.01535184903992504
Chir1,s4aAAIBBBJJ.log.10.SpectrumVCD,-0.11775538218531599,-0.08890660974782984
Chir1,s4aAAIBBGBB.log.10.SpectrumVCD,-0.2649267684676153,-0.4484989240216108
Chir1,s4aAAIBBGII.log.10.SpectrumVCD,-0.6537158218692937,-0.49350345545854435
Chir1,s4aAAIBBGJJ.log.10.SpectrumVCD,-0.247748084558084,-0.5539043194878086
Chir1,s4aAAIBBIBB.log.10.SpectrumVCD,0.038943605599039234,-0.5276855680356279
Chir1,s4aAAIBBIII.log.10.SpectrumVCD,-0.2561564538452407,-0.5507315222026966
Chir1,s4aAAIBBIJJ.log.10.SpectrumVCD,0.11281188840508119,-0.5855864250667384
Chir1,s4aAAIBBJBB.log.10.SpectrumVCD,0.013009941757862633,-0.2939030976517399
Chir1,s4aAAIBBJII.log.10.SpectrumVCD,-0.32262891677225836,-0.38749737200001866
Chir1,s4aAAIBBJJJ.log.10.SpectrumVCD,-0.003158829382669391,-0.21458265143935426
Chir1,s4aAAIIIABB.log.10.SpectrumVCD,-0.10327177368487755,-0.1060561719866308
Chir1,s4aAAIIIAII.log.10.SpectrumVCD,-0.4478184777930663,-0.08075870692738005
Chir1,s4aAAIIIAJJ.log.10.SpectrumVCD,-0.3146897497637967,-0.03766818558906275
Chir1,s4aAAIIIBBB.log.10.SpectrumVCD,0.06038554890934303,0.017583954692769365
Chir1,s4aAAIIIBII.log.10.SpectrumVCD,-0.6259615051648357,-0.09781936470988449
Chir1,s4aAAIIIBJJ.log.10.SpectrumVCD,-0.14147395799626442,0.05552938876013755
Chir1,s4aAAIIIGBB.log.10.SpectrumVCD,0.09125923299561951,-0.4696103866982588
Chir1,s4aAAIIIGII.log.10.SpectrumVCD,-0.5294409608803394,-0.43349482392755306
Chir1,s4aAAIIIGJJ.log.10.SpectrumVCD,-0.1476980159243532,-0.36808590068098906
Chir1,s4aAAIIIIBB.log.10.SpectrumVCD,0.6875787569764861,0.10284252567466909
Chir1,s4aAAIIIIII.log.10.SpectrumVCD,-0.01194756551570307,-0.24287140003339672
Chir1,s4aAAIIIIJJ.log.10.SpectrumVCD,0.4541329558710582,0.0852604903818599
Chir1,s4aAAIIIJBB.log.10.SpectrumVCD,0.3604049485844521,-0.1377241384160868
Chir1,s4aAAIIIJII.log.10.SpectrumVCD,-0.25027759125050353,-0.17451117977411768
Chir1,s4aAAIIIJJJ.log.10.SpectrumVCD,0.03688784505823458,-0.03720463024266566
Chir1,s4aAAIJJABB.log.10.SpectrumVCD,-0.06310292326641354,-0.0540456004542113
Chir1,s4aAAIJJAII.log.10.SpectrumVCD,-0.2103483354651742,0.27835790031494034
Chir1,s4aAAIJJAJJ.log.10.SpectrumVCD,-0.2844593378189745,-0.004023435874613238
Chir1,s4aAAIJJBBB.log.10.SpectrumVCD,0.12019832195751018,0.0978138484909542
Chir1,s4aAAIJJBII.log.10.SpectrumVCD,-0.6398828478669912,-0.14483269204137542
Chir1,s4aAAIJJBJJ.log.10.SpectrumVCD,-0.2337120418409691,0.06712822336873903
Chir1,s4aAAIJJGBB.log.10.SpectrumVCD,0.274705787035366,-0.1984516062490735
Chir1,s4aAAIJJGII.log.10.SpectrumVCD,-0.22144140632681614,-0.3428802710456733
Chir1,s4aAAIJJGJJ.log.10.SpectrumVCD,-0.014261285273403364,-0.2041202229335934
Chir1,s4aAAIJJIBB.log.10.SpectrumVCD,0.41209362667175264,0.014683803216503715
Chir1,s4aAAIJJIII.log.10.SpectrumVCD,0.07935419734977943,-0.1992778405469607
Chir1,s4aAAIJJIJJ.log.10.SpectrumVCD,0.21274854654834205,-0.19802816709542262
Chir1,s4aAAIJJJBB.log.10.SpectrumVCD,0.4117844421809193,-0.22591168792576297
Chir1,s4aAAIJJJII.log.10.SpectrumVCD,0.011615249408628724,-0.17566455500548223
Chir1,s4aAAIJJJJJ.log.10.SpectrumVCD,0.04468816446699244,-0.1377457128944435
Chir1,s4aAAJAAABB.log.10.SpectrumVCD,0.11306463083745476,-0.01394384338115625
Chir1,s4aAAJAAAII.log.10.SpectrumVCD,-0.12708706315647794,-0.08317731182975067
Chir1,s4aAAJAAAJJ.log.10.SpectrumVCD,-0.08048155980674582,0.028019926954606166
Chir1,s4aAAJAABBB.log.10.SpectrumVCD,0.20665895015922567,0.09525849981447142
Chir1,s4aAAJAABII.log.10.SpectrumVCD,-0.22720874857097836,0.05212709959184841
Chir1,s4aAAJAABJJ.log.10.SpectrumVCD,0.14560870719867464,0.1668176446449292
Chir1,s4aAAJAAGBB.log.10.SpectrumVCD,0.41946304115807603,0.09340066453084168
Chir1,s4aAAJAAGII.log.10.SpectrumVCD,0.2305275128977311,-0.20824847403333172
Chir1,s4aAAJAAGJJ.log.10.SpectrumVCD,0.31107128590327887,-0.06741590235931626
Chir1,s4aAAJAAIBB.log.10.SpectrumVCD,0.40828997358289354,-0.1604020728609817
Chir1,s4aAAJAAIII.log.10.SpectrumVCD,0.37079252924406164,-0.263475071238848
Chir1,s4aAAJAAIJJ.log.10.SpectrumVCD,0.3986530493476414,-0.08128719969666544
Chir1,s4aAAJAAJBB.log.10.SpectrumVCD,0.30119097582886,-0.046292032689881794
Chir1,s4aAAJAAJII.log.10.SpectrumVCD,0.08691158816800341,-0.15637992642708456
Chir1,s4aAAJAAJJJ.log.10.SpectrumVCD,0.1638393280465361,0.04441366503624371
Chir1,s4aAAJBBABB.log.10.SpectrumVCD,0.1643658089128404,-0.2043139179551631
Chir1,s4aAAJBBAII.log.10.SpectrumVCD,-0.025375298101375413,0.2253577583777297
Chir1,s4aAAJBBAJJ.log.10.SpectrumVCD,-0.12017954985774476,0.015062042312333372
Chir1,s4aAAJBBBBB.log.10.SpectrumVCD,0.08772551796776348,-0.06463950772718935
Chir1,s4aAAJBBBII.log.10.SpectrumVCD,-0.3316131221785662,-0.04372057906181847
Chir1,s4aAAJBBBJJ.log.10.SpectrumVCD,-0.11357050991260548,-0.019419644942159194
Chir1,s4aAAJBBGBB.log.10.SpectrumVCD,0.18547992026444468,-0.38342280767836534
Chir1,s4aAAJBBGII.log.10.SpectrumVCD,-0.04185587068918345,-0.2698906260581864
Chir1,s4aAAJBBGJJ.log.10.SpectrumVCD,-0.09738664152405443,-0.2606552899475198
Chir1,s4aAAJBBIBB.log.10.SpectrumVCD,0.18730187505267634,-0.5690903214754002
Chir1,s4aAAJBBIII.log.10.SpectrumVCD,-0.0687545642791155,-0.21228853534575043
Chir1,s4aAAJBBIJJ.log.10.SpectrumVCD,0.13768666037798735,-0.4865953499788581
Chir1,s4aAAJBBJBB.log.10.SpectrumVCD,0.24614532886800508,-0.2555394429487866
Chir1,s4aAAJBBJII.log.10.SpectrumVCD,0.07828030281031109,-0.18106883614466002
Chir1,s4aAAJBBJJJ.log.10.SpectrumVCD,-0.01641384960406666,-0.08444875504896095
Chir1,s4aAAJIIABB.log.10.SpectrumVCD,-0.12180281467701241,-0.1425216439603337
Chir1,s4aAAJIIAII.log.10.SpectrumVCD,-0.3979177560562297,-0.06429177872267698
Chir1,s4aAAJIIAJJ.log.10.SpectrumVCD,-0.3715937127536755,0.0826194033474243
Chir1,s4aAAJIIBBB.log.10.SpectrumVCD,-0.10745045553065465,-0.26044924626150306
Chir1,s4aAAJIIBII.log.10.SpectrumVCD,-0.44603536571146013,0.1037776942260384
Chir1,s4aAAJIIBJJ.log.10.SpectrumVCD,-0.18331277146047747,0.13191565863277457
Chir1,s4aAAJIIGBB.log.10.SpectrumVCD,0.1740663426894769,-0.48699688218452003
Chir1,s4aAAJIIGII.log.10.SpectrumVCD,-0.5120754549383892,-0.431445833751809
Chir1,s4aAAJIIGJJ.log.10.SpectrumVCD,-0.1691542899131893,-0.3670024844008454
Chir1,s4aAAJIIIBB.log.10.SpectrumVCD,0.625503985137279,0.03230680360324161
Chir1,s4aAAJIIIII.log.10.SpectrumVCD,0.018257848920756912,-0.21300802196568908
Chir1,s4aAAJIIIJJ.log.10.SpectrumVCD,0.31633934388523766,-0.024338271658492214
Chir1,s4aAAJIIJBB.log.10.SpectrumVCD,0.36533675331881993,-0.09674426456682383
Chir1,s4aAAJIIJII.log.10.SpectrumVCD,-0.20766071537185968,-0.27293873725250584
Chir1,s4aAAJIIJJJ.log.10.SpectrumVCD,-0.03464638444933344,0.09093931684518633
Chir1,s4aAAJJJABB.log.10.SpectrumVCD,-0.12193148328500761,-0.16263091957758413
Chir1,s4aAAJJJAII.log.10.SpectrumVCD,-0.2579779824506166,0.2612283132632812
Chir1,s4aAAJJJAJJ.log.10.SpectrumVCD,-0.30253349267467816,0.05887264285476348
Chir1,s4aAAJJJBBB.log.10.SpectrumVCD,-0.0005547809133994625,-0.0385104141537339
Chir1,s4aAAJJJBII.log.10.SpectrumVCD,-0.6458585197432675,-0.13218728811678696
Chir1,s4aAAJJJBJJ.log.10.SpectrumVCD,-0.2772216701821191,0.06751121237105506
Chir1,s4aAAJJJGBB.log.10.SpectrumVCD,0.2982384111664741,-0.21738815278866788
