PC1,PC2,PC3,Chirality,FileName,Selected
-0.02197825362275801,0.001066368527719382,-0.00919254078864817,Chir1,s4aAAAAAABB.log.10.SpectrumVCD,No
0.010614599383523075,0.009363488640292971,0.023188810355742242,Chir1,s4aAAAAAAII.log.10.SpectrumVCD,No
-0.00147561691433681,-0.0035798090566009316,-0.0025100424740802825,Chir1,s4aAAAAAAJJ.log.10.SpectrumVCD,No
-0.024407912170106,0.0005749147213394591,-0.01639460012024915,Chir1,s4aAAAAABBB.log.10.SpectrumVCD,No
0.016944269798612986,0.008366772614526886,0.025854429273406903,Chir1,s4aAAAAABII.log.10.SpectrumVCD,No
-0.014570762534360833,-0.004777195582965481,-0.001705229654393734,Chir1,s4aAAAAABJJ.log.10.SpectrumVCD,No
-0.02117848939855593,0.0054240552250853025,-0.012027563087692074,Chir1,s4aAAAAAGBB.log.10.SpectrumVCD,No
0.01405671341016969,0.004696550960287404,-0.02157835563154294,Chir1,s4aAAAAAGII.log.10.SpectrumVCD,No
-0.00983756600355114,0.0016018573362891683,-0.018605117386163276,Chir1,s4aAAAAAGJJ.log.10.SpectrumVCD,No
-0.021539039779297636,0.04507450294566213,-0.014500183595597342,Chir1,s4aAAAAAIBB.log.10.SpectrumVCD,No
-0.014567913864209003,0.06449058818208916,-0.023395786714275883,Chir1,s4aAAAAAIII.log.10.SpectrumVCD,No
-0.02092482904168625,0.03542830778972763,-0.03523661957744783,Chir1,s4aAAAAAIJJ.log.10.SpectrumVCD,No
-0.011183135640024199,0.0059933828474593364,-0.02052423033059931,Chir1,s4aAAAAAJBB.log.10.SpectrumVCD,No
0.016734754556581986,0.014025169478018556,-0.010857408468986756,Chir1,s4aAAAAAJII.log.10.SpectrumVCD,No
-0.0002575573214036635,0.0047162714752516845,-0.008104111893368578,Chir1,s4aAAAAAJJJ.log.10.SpectrumVCD,No
-0.009242531562074776,-0.004380894241064929,-0.0202317211210174,Chir1,s4aAAABBABB.log.10.SpectrumVCD,No
0.005471997447537629,-0.07752395122030191,0.037931803921673495,Chir1,s4aAAABBAII.log.10.SpectrumVCD,No
0.009720453899889668,0.0012894604914312504,0.006574854434172473,Chir1,s4aAAABBAJJ.log.10.SpectrumVCD,No
-0.016478754492600098,0.0005154390115794453,-0.01959142501746047,Chir1,s4aAAABBBBB.log.10.SpectrumVCD,No
0.06449022439411826,-0.07356817044415552,-0.026978380190684634,Chir1,s4aAAABBBII.log.10.SpectrumVCD,No
0.0071301949350917136,-0.008360651856516542,-0.010812067852857403,Chir1,s4aAAABBBJJ.log.10.SpectrumVCD,No
-0.005517404281830466,0.004932234205044676,-0.024907654824956115,Chir1,s4aAAABBGBB.log.10.SpectrumVCD,No
0.00317468932356366,-0.06952805264566067,-0.006756203140354595,Chir1,s4aAAABBGII.log.10.SpectrumVCD,No
0.006765512651594477,1.9085796532252324e-05,-0.013003167474281239,Chir1,s4aAAABBGJJ.log.10.SpectrumVCD,No
