L2_1000,L2_35,L2_1,L2_0_030,L2_0_010,L2_0_005,L2_0_001,L1_1000,L1_35,L1_1,L1_0_030,L1_0_010,L1_0_005,L1_0_001,Feature
continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,string
,,,,,,,,,,,,,,meta
1.4651144589849263,1.2804414056354592,0.5916764657598336,0.24492140606919438,0.17909878356924558,0.1399826365403546,0.06717055420721958,1.5589050168619576,1.5554182902355256,1.0338123071976562,0.1468865522019722,0.0,0.0,0.0,944cm
1.4022035825967447,1.2001495871336898,0.47189515267153265,0.14362054235351554,0.11532792567806861,0.10001852550130305,0.062026521372979995,1.4890667617571118,1.4837513196062448,0.9316983476118093,0.11175757192468176,0.098072519875739,0.0,0.0,952cm
1.2403894433992615,1.0625750609802764,0.3639900758660246,0.09349202678712491,0.08180748324038661,0.07341508076749662,0.04585316932815532,1.3112485181229367,1.3071547161669412,0.81463393959846,0.07492969228489411,0.012100366733455688,0.0,0.0,960cm
1.1251848792609205,0.9829731945093284,0.45125799866819166,0.15473064255599459,0.09464334718786946,0.06443310857695597,0.022943022931645303,1.191853954898489,1.1879592199524829,0.7855829549357449,0.07369978912295068,0.0,0.0,0.0,968cm
0.5422379228401213,0.44007412266928214,0.029175067984431605,0.09743702800215695,0.0608950753463119,0.036352357930674976,0.002871080733605158,0.5863280443994786,0.5836478830827662,0.29091962073153077,0.0,0.0,0.0,0.0,976cm
0.9125409721962541,0.7996021383609059,0.3932600711452963,0.16746485019676,0.10314388411907355,0.06822083117905364,0.01746687237089264,0.9559537138693427,0.9529798267961336,0.6470643882593179,0.05042740009256954,0.0,0.0,0.0,984cm
0.4939527174857258,0.4152093244669027,0.09135367327005944,0.023854741152744715,0.015570439837223702,0.01342215708317939,0.018649372611890924,0.5248328409490597,0.5227359046146685,0.3011558718365073,0.0,0.0,0.0,0.0,992cm
0.5745261540399675,0.4631755455214255,0.11681861000085507,0.05223324110146079,0.0650568202089189,0.06548529308919096,0.048512119509754266,0.6366425351787943,0.6351505009196022,0.3333423286014528,0.026690904939544954,0.0,0.0,0.0,1000cm
0.6549434234743241,0.5377554299679814,0.07271140133013632,0.11277852987606671,0.09941142541109417,0.0855836956771941,0.0498789332330054,0.7171966582282855,0.7156433364878687,0.37461404031550694,0.038003105054719065,0.0,0.0,0.0,1008cm
0.9915980039297871,0.837802918650539,0.28478250316441667,0.051648208249655374,0.02350949366440157,0.008482380240560885,0.007403508778667016,1.081869851463652,1.079411145384003,0.6391112870588498,0.0,0.0,0.0,0.0,1016cm
0.8384531334020046,0.6990957125677236,0.17434986188111073,0.032086619511350396,0.024487864767931845,0.016077232960820784,0.00027567319122213507,0.8853587959030728,0.8816171634991687,0.5117924491560291,0.0,0.0,0.0,0.0,1024cm
1.0086342903611965,0.851593627183755,0.268105800324888,0.019723931315199925,0.009188903453139037,0.005222177774309062,0.004552971017643481,1.1031306709378261,1.1009629077263987,0.6449035901416009,0.0,0.0,0.0,0.0,1032cm
1.1204778424212791,0.9470516507562787,0.3009510844828446,0.0034524457018678912,0.023785330200811194,0.03161195395841806,0.025251796918444994,1.1859010124527618,1.1813027220595804,0.7132777636228705,0.0,0.0,0.0,0.0,1040cm
0.651499847399676,0.5295063874734098,0.02123308202235495,0.16404019848110918,0.12928693285200663,0.10300516077920321,0.05152838794511976,0.7249953335874723,0.7233280454574632,0.35656220139182326,0.04008163776912362,0.0,0.0,0.0,1048cm
1.2403351071491016,1.0664413034337628,0.45126261515860294,0.16175268281319835,0.10325901962820105,0.06828463699336355,0.01646643987147053,1.3125865640045922,1.3084022459080247,0.8429217286182998,0.0,0.0,0.0,0.0,1056cm
0.5775542700026944,0.467786609566639,0.007455908060823753,0.1663523821885022,0.12585735104738693,0.09380324464673655,0.03319191883073075,0.6169780436448764,0.6135268566297717,0.3053151356650546,0.01861965239398571,0.0,0.0,0.0,1064cm
0.9847702572059428,0.8387603504553434,0.3060008022241893,0.055707676286874355,0.029289420177695757,0.017540182487393804,0.009136958943897582,1.0510995963899523,1.0485826375375,0.6547443180107104,0.0,0.0,0.0,0.0,1072cm
0.5997904331809165,0.512795090001996,0.15496673608403164,0.032706117178591954,0.03674253047526398,0.03908860564309769,0.03474537365447032,0.6496701170341279,0.6475328032114543,0.38248819516419863,0.03310192501642656,0.0,0.0,0.0,1080cm
0.9095043636543448,0.794436853454174,0.35585086333249794,0.14849226568133025,0.11539821644475227,0.09308257241824218,0.04998209796606788,0.9508635095894237,0.9478476054472668,0.6394006197021245,0.0806654431490818,0.013165300764399257,0.0,0.0,1088cm
1.0511622261432074,0.9403100495974158,0.49812716936485946,0.23209506439844646,0.1664171005631628,0.13057271260655193,0.0706679044407067,1.1100288282777382,1.1079820920775416,0.7871096018420422,0.17205466557497506,0.08124833830123887,0.0,0.0,1096cm
0.9194380728530172,0.7546331468050828,0.19062915937391456,0.009473446293265936,0.033272531634092196,0.045367299885587575,0.04620048486040751,0.9707589102661851,0.965828508270558,0.5426388294231975,0.007091258573933334,0.0,0.0,0.0,1104cm
1.0152128641892404,0.8906780822546437,0.36189854791035275,0.08573258732285027,0.04634755233214266,0.028410743221515534,0.009622327903823596,1.0819277435498982,1.079196222375536,0.7113802350292001,0.0,0.0,0.0,0.0,1112cm
0.8707994935130681,0.702180657514355,0.06347079557982321,0.1674635143408684,0.13473268807239994,0.10852761937176861,0.053700650297636945,0.9380751614163491,0.9342136905222638,0.48096490864098373,0.034099373188323186,0.0,0.0,0.0,1120cm
1.322325511550542,1.160879895973668,0.5508882216161676,0.20647072618458712,0.1300068537764158,0.08852877388606206,0.027312971382893243,1.4093128646029516,1.4067894755234942,0.9497966139596306,0.06658961505347144,0.0,0.0,0.0,1128cm
1.2153564027641275,1.0280648935357255,0.3444559514756049,0.09103880780228753,0.0921150135582199,0.08939999124009748,0.06553811819587807,1.2905607359829032,1.2863071053505697,0.7870787697063033,0.08511667928116759,0.0321641012729327,0.0,0.0,1136cm
1.3393580030680092,1.1785866525510003,0.506829467459854,0.18046968863674845,0.15036914784393762,0.13479027205095928,0.09329333746458582,1.4138167538473607,1.4093386032285613,0.9443746068398744,0.13291340529301265,0.09124043244178211,0.04902018554388018,0.0,1144cm
1.511806045820293,1.3079107020183356,0.5887296605114724,0.26147789539984684,0.20497790164001134,0.16831878613256696,0.0949828521148899,1.5982005125810623,1.5935132127422729,1.046879903703684,0.18066007545059945,0.1048947309323463,0.05472212490051067,0.0,1152cm
1.2755430941900634,1.0799919221994816,0.3021880600980077,0.027450211342197803,0.01193626861691799,0.006147907165150648,0.034822835992596876,1.3736089206225115,1.3695599536221628,0.8224264662543888,0.0,0.0,0.0,0.0,1160cm
1.3800913006530424,1.1633166322042685,0.3967698923280694,0.14181367239915457,0.16027074666555638,0.16561567776824937,0.13927088112950042,1.497243901948717,1.4940386828373375,0.8914560467980731,0.01720027724334654,0.0,0.0,0.0,1168cm
2.2621309950436053,2.040282216138629,1.2001104293777127,0.6993666555295531,0.5436466437485042,0.44700365995148406,0.25785759979248724,2.323930824650586,2.316241641631568,1.7363327569133522,0.6923644622806047,0.5228079908786616,0.39099418729195257,0.11475794518909276,1176cm
1.8586148328363792,1.6320530497082277,0.8516978814326523,0.5480517828930236,0.4811836946374887,0.42728396187971934,0.2759370192925476,1.9735612346425286,1.9691939992941079,1.3399733971109433,0.4553936987959375,0.4036186815112938,0.3542242222553137,0.22361489645849542,1184cm
1.4109187483395744,1.2429173349105078,0.6175061933152457,0.349400222388827,0.33843898647844034,0.32132204197482683,0.23201690442248815,1.4961658434753444,1.4926592319900318,1.0304170043564715,0.3448391197682272,0.33621237631451506,0.3084822778298767,0.13030453881944432,1192cm
1.5793270287339547,1.3644094090816954,0.6031258061278152,0.2849513008742401,0.24101489971599316,0.2126029871481076,0.1475738733383063,1.657288169444013,1.6519199618065465,1.0881039983175034,0.14892789500776613,0.08032142557411442,0.06244395427573282,0.0,1200cm
0.9219683469544466,0.7761238117070866,0.16294740326877272,0.10543929141770068,0.08584535332670071,0.06126563808750387,0.004884858433732523,0.9961543755356336,0.9930883412360992,0.5765711916263991,0.011743281862468483,0.0,0.0,0.0,1208cm
0.9164927375356827,0.7424944391232815,0.10531876227817216,0.14074822059668332,0.10855969985988471,0.07799531119238504,0.00900672541151677,0.9996156033464152,0.9964739270062248,0.5236070130027561,0.08948347026462161,0.0,0.0,0.0,1216cm
1.6638165119836006,1.4584979450005786,0.676331158726824,0.2743281564809691,0.1967982924293789,0.1515283766076115,0.07771806785872838,1.7723210661157693,1.7681234211813508,1.1891325842663718,0.1454789505877654,0.017217987095027452,0.0,0.0,1224cm
1.601008707136642,1.357231460805854,0.4116220286266011,0.021283918128270785,0.024316368232256805,0.02834442639075078,0.031287617353598626,1.7176587021609484,1.7125188385051713,1.0349014669992442,0.0,0.0,0.0,0.0,1232cm
2.0711380201243523,1.762925036311063,0.5813192953607178,0.05983926492110567,0.036661992309291104,0.03030692146928946,0.02601918792980115,2.224207089693087,2.2184431161150857,1.3601974434737483,0.0,0.0,0.0,0.0,1240cm
1.9097649550459868,1.6253569043538854,0.5311929041347149,0.045763229082558414,0.02408599283594321,0.01849851840644969,0.018683516790977673,2.0376485655572756,2.03088983069747,1.2535787099748321,0.0,0.0,0.0,0.0,1248cm
1.714724689849562,1.4476985597572958,0.39236574638330635,0.04529521737363184,0.03496890847584053,0.022533786223930166,0.005120180153885926,1.8333136909650933,1.8268264868700128,1.0940490263241227,0.0,0.0,0.0,0.0,1256cm
1.9824439530234492,1.6941830885444102,0.6134757396303532,0.10180836185383173,0.06041037178485514,0.041685545882746866,0.015286110407830957,2.1339263808362476,2.1285024851856593,1.3290369343712933,0.0,0.0,0.0,0.0,1264cm
1.840601494079824,1.560053746699993,0.4726212698420485,0.014558220926923493,0.0003209675509197045,0.005396593102604547,0.009848453924207714,1.944679632214662,1.9381620564098727,1.1908757368399365,0.0,0.0,0.0,0.0,1272cm
1.167143904348996,0.9652115849063111,0.13223539054207817,0.23640406225884789,0.21330965418083964,0.1860861221272259,0.11379802701152264,1.2804636945457535,1.275883855688811,0.6942114378665177,0.21477766323245698,0.1393172305537203,0.06394907568675798,0.0,1280cm
1.6552724195026545,1.358181000833698,0.2453177352234431,0.21869450060648987,0.20183152004708782,0.1823705702437376,0.12618853206298875,1.7843931866940708,1.7790884086185375,0.9882178036045597,0.2127509649195214,0.14513385521671104,0.10646622292600177,0.0,1288cm
1.1721806530216026,0.9851658882298053,0.21740986081844746,0.1390309271230571,0.15383765514567485,0.15247100554087092,0.1186558472465626,1.2746439116072734,1.270473810834957,0.7348465384954947,0.11159944995118627,0.08309807798430971,0.048514968944502634,0.0,1296cm
0.7424169053431913,0.5627173570629835,0.1273405958187283,0.39804017174540285,0.3297105129132272,0.2732268237722218,0.15184933224082028,0.8257921992626374,0.8228477609119481,0.33773369003035103,0.41290090247940947,0.3253919417745358,0.22690893665524797,0.0,1304cm
0.4435653360576729,0.36494056532963476,0.03314116150162212,0.12780107858481884,0.13476991610079506,0.1295691983494206,0.09235759010686001,0.48521649136086714,0.4831359317876601,0.2551687653239799,0.04805851415677662,0.0,0.0,0.0,1312cm
0.6195949584636736,0.5363562069513843,0.17688057684081612,0.033548704313109176,0.03741750751866726,0.0357628751494675,0.012771010574798439,0.6598514114141079,0.6573519185621449,0.41494229415140993,0.0,0.0,0.0,0.0,1320cm
1.0088055067323574,0.8707020772852718,0.4131997381128528,0.19836381880453455,0.14562624259150167,0.11162754287860102,0.04463809886129631,1.0668106053270494,1.0637162709504882,0.6979961982152881,0.07775917878573671,0.0,0.0,0.0,1328cm
0.5961880636515886,0.4914729521464946,0.0581740835025686,0.1109031509975687,0.09194046186539882,0.07640352201542587,0.04639169536684412,0.6674706838400087,0.66612091636974,0.3443578519048898,0.0,0.0,0.0,0.0,1336cm
0.5887496877138838,0.4633615950633599,0.06034307834506327,0.11522346543029982,0.11755245754853828,0.11377630324113307,0.09173185252252607,0.6417330776937431,0.6394863228261167,0.3204331752075539,0.12208020085755644,0.049503004335999204,0.007189041681183201,0.0,1344cm
0.6310985236061895,0.5231091655945097,0.08676142469210986,0.11019706662076649,0.12505983225816056,0.12984707370818765,0.11347562073406975,0.7089976615946764,0.707907385719508,0.3775940005845478,0.0831101585100876,0.07706014227655651,0.05674981687618842,0.0,1352cm
0.21925854702538597,0.18325217457325121,0.09626258054047772,0.2969989976414258,0.2794169509148294,0.25095026632319845,0.16695003545001805,0.20815694032408266,0.2021602851057145,0.07574949642814319,0.28426705493646026,0.2283263531940671,0.1678717562016802,0.0,1360cm
0.19441817539653808,0.23531666933417508,0.4509842051382697,0.46331174691447924,0.377713458140104,0.31996867401514356,0.19478675799960368,0.17191772207561706,0.1718459642451569,0.2797127050457365,0.41473656635594,0.31210220297074054,0.2518933608565834,0.026108073272177085,1368cm
0.05963073998955277,0.11714739025359885,0.28687438781155894,0.37095742016230066,0.33321345629267024,0.29361033180841917,0.1780635616947745,0.035041717302608764,0.0355060805428842,0.16875332931290377,0.36663390183211836,0.2952338833938545,0.19410494757652608,0.0,1376cm
0.09616535534014158,0.08183183933015799,0.018755758280484265,0.056761449783182705,0.048944800470760275,0.044406289900881205,0.027754723681812407,0.09239793941455379,0.09107286178902936,0.04209602129336826,0.03218636469214809,0.0,0.0,0.0,1384cm
1.9715293969867107,1.8064074820855889,1.1726682199713494,0.7399015456986371,0.5577187620009512,0.4436422920445662,0.23142966419136451,2.0466606879048563,2.041434833449239,1.570285344202065,0.6630026078626237,0.4313059583953248,0.27232539485959695,0.007101544646785151,1392cm
1.2009416039013312,1.0241127562546497,0.3036469052521552,0.15100726715865134,0.21173451365624973,0.22615875969084104,0.18364540986488614,1.2472999194420602,1.241013506012759,0.7807941264318261,0.04954232382315694,0.1720198619854522,0.2346480743136992,0.06319367139983222,1400cm
1.3729521461995031,1.230750447599797,0.7570055582033738,0.40268531985086387,0.28682756915955654,0.22186475507999287,0.10785238679342335,1.4360258057817281,1.431582853887853,1.0546640501790083,0.3617074152444181,0.1591924557219338,0.0015729621359235322,0.0,1408cm
1.068723707932193,0.969276102418421,0.4330451965464878,0.2787459945018261,0.2917569203614833,0.2780822222784096,0.18807081997684727,1.089467295851759,1.0835358074226644,0.7814764463312591,0.1762426721717567,0.19770697761428221,0.19014366442687092,0.0,1416cm
3.0895672264465537,2.8456841499351517,1.941503795943969,1.0410962011565223,0.6916909576876726,0.5178505354877633,0.24691838554722947,3.1851801115440312,3.1760887573788446,2.4984228898777463,1.0066263975099436,0.6684931558938504,0.4523197267446042,0.0,1424cm
0.5816856530865264,0.5242299013014264,0.13078139321894225,0.05809968605932129,0.07694092921716382,0.06840559756216918,0.03154865534493923,0.6363882329654266,0.632690317753365,0.357851043368208,0.0,0.0,0.0,0.0,1432cm
0.518410450512405,0.6090558325584516,0.720798998671729,0.4902838474977216,0.3224654791675681,0.2425555371315593,0.13285537911274406,0.5305102945816367,0.5251479707951997,0.5522170744409691,0.3354118523485302,0.07159301679501463,0.0034718270876985913,0.0,1440cm
0.10410756842302987,0.09722299249590151,0.10457459348528321,0.21135959579408048,0.16983317989688843,0.13368892020984363,0.06788103464682889,0.12893222149551017,0.1251957076661648,0.01785366423020269,0.04578123335890189,0.0,0.0,0.0,1448cm
0.8389593979124661,0.7435880011712415,0.42018130938840265,0.2637999684145842,0.19696771562974807,0.15000740141348867,0.06326960735261608,0.8686551095045896,0.8671773274161847,0.6294447458760102,0.12108673240367042,0.0,0.0,0.0,1456cm
1.3262524176156265,1.1884245617750533,0.5388899561062834,0.21077182300896977,0.1573675518842921,0.11816282302674772,0.03777005437942494,1.3591343862857315,1.3529251456123794,0.9658137457283521,0.09609767624117944,0.0,0.0,0.0,1464cm
0.6340003321024501,0.45155906983363614,0.2944001620993966,0.5500453901300214,0.4392963013735734,0.35431691461743214,0.1874567320906275,0.6995622882800075,0.6915152129498364,0.18487638517821653,0.5319668196935545,0.38210484772675873,0.30080306792281775,0.0,1472cm
1.6626368599650703,1.398974561654521,0.23367045523513338,0.3054376509860625,0.2869254553386666,0.2608264467058747,0.17989279121263813,1.7445714370710868,1.7344209922579268,1.0118567280802098,0.2660041023575983,0.12212611962764981,0.0719163603895498,0.0,1480cm
3.2644436170683866,2.7828353666163044,0.5819510254202347,0.4191988697219446,0.3852297143527914,0.34276554532634607,0.2252233788974616,3.4356950450292127,3.4127421306148276,2.023955758807457,0.4737934519316065,0.3926990157051195,0.32285373730478656,0.14087897422510715,1488cm
2.0543271445657725,1.6956549103602412,0.0531871644224831,0.6548977377939295,0.5461476082321886,0.452645283986327,0.245588521255271,2.154363537287949,2.135787489700039,1.12086156156248,0.6345776960234359,0.5082019504102332,0.404145537740729,0.0,1496cm
2.074186358651584,1.753771140409898,0.27239679869205163,0.35469324621294934,0.28763377110495164,0.2285757906190141,0.1023160242686757,2.1764785902978976,2.157962855206222,1.2301656214023222,0.28257234546011983,0.06220433483875277,0.0,0.0,1504cm
4.0094715155386655,3.5327285799350046,1.4233453620675909,0.36148296036563743,0.2888466471462234,0.2500949647105592,0.16362596648998284,4.123572465039359,4.095435126969615,2.760447039568621,0.16078140145222744,0.03537505789298746,0.018118921082315057,0.0,1512cm
2.5803024101851726,2.2259832793105376,0.4439267007197316,0.33630322353375963,0.24784773629901471,0.17517227894605414,0.046984417099567695,2.6771163337095616,2.649322940101196,1.5690823512942655,0.24892194203258522,0.0,0.0,0.0,1520cm
2.45005903544072,2.1593390360251843,0.6956880694538965,0.028364778460401942,0.03248602813384454,0.026152562026440146,0.01702544464626253,2.479871582991826,2.4511245802031776,1.578620846175155,0.0,0.0,0.0,0.0,1528cm
2.5507797791995714,2.3351115069829484,1.200511975636773,0.31269787446218056,0.17945795783500063,0.12044995404880013,0.041705211335753674,2.506438649935667,2.4726930593588214,1.7961401926495797,0.0,0.0,0.0,0.0,1536cm
1.156750959789576,1.1352500210296947,0.682481582065983,0.34661537985113017,0.21654155067369754,0.15492423422992888,0.0681553606340098,1.1461432796655522,1.1336103191414373,0.9618062381262071,0.33612902132025735,0.10347516738379939,0.0,0.0,1544cm
1.3098110404385706,1.2372599202741337,0.8274893737257509,0.33042472325671157,0.20627017313626847,0.14831233424981666,0.06466337419160913,1.4746114852070362,1.488753895009839,0.9699367854069314,0.11517784529707362,0.012625279132662303,0.0,0.0,1552cm
0.5835854607166738,0.5575659860635968,0.1685623781690849,0.04460861913757704,0.05079870470309316,0.04855491661667069,0.033839609973903735,0.27601307844820555,0.12307759035713627,0.027723114073182054,0.0,0.0,0.0,0.0,1560cm
0.6650544626086606,0.8926542503197419,0.42281720868305556,0.1108835000459292,0.052571659359477434,0.030999779021567524,0.0063696410016877356,0.2653538847635986,0.07303927001418824,0.0,0.0,0.0,0.0,0.0,1568cm
0.8244154521447629,0.8103299263612549,0.30078072130884353,0.09356543000402355,0.049094846575766765,0.033575985683504964,0.01468741958623367,0.7745747935661769,0.7299952973673234,0.38261228526286095,0.0,0.0,0.0,0.0,1576cm
0.07027678310326704,0.0582097428297105,0.19281773840489466,0.04741866763422021,0.014152244549759932,2.4143219228505076e-05,0.016550560503025634,0.08836285148162981,0.08854881769982939,0.0,0.0,0.0,0.0,0.0,1584cm
0.0738254521207597,0.07486649172427882,0.06524310475161141,0.06590150549871995,0.034331873223676236,0.023800883012046584,0.018505488828102244,0.06919067244720213,0.06328881344124361,0.008550588598271116,0.0,0.0,0.0,0.0,1592cm
0.566617627963762,0.5207711425239018,0.3485289363052039,0.11082024858533522,0.042395920541774414,0.014094518695685454,0.012790077248362003,0.5507447640105749,0.5463473138806808,0.45094345133179475,0.0,0.0,0.0,0.0,1600cm
0.3931412929187844,0.3294825745688716,0.028521870980427674,0.167027035082359,0.12652723491112414,0.09667519048428755,0.043224386470322736,0.4072695933422077,0.40194083466620995,0.19556418361421923,0.09359386135945955,0.0,0.0,0.0,1608cm
0.5438498845175448,0.48335517995778143,0.12163514388339126,0.059315458214483176,0.04932818410632191,0.03751814208459546,0.013158194645451779,0.5408235790623244,0.5356015982737258,0.3618894294708647,0.0,0.0,0.0,0.0,1616cm
1.1007046186318081,0.9754713541301442,0.3869006580411006,0.08796622382341154,0.05662195674132526,0.04091124554314949,0.019332705248563755,1.1285814433650183,1.1215949722699623,0.7659375212167209,0.0,0.0,0.0,0.0,1624cm
1.1462406313700422,1.0353122988170764,0.3850310025436677,0.060537816246533316,0.05318946948028997,0.05052474220215946,0.036206467212310404,1.134358510810144,1.1247337062151448,0.8121266789257532,0.03128590409274774,0.0,0.0,0.0,1632cm
1.5234462713942296,1.3869883439570005,0.5281780010666385,0.054316927305447016,0.018544294049872234,0.007789301346085353,0.0033681095700082006,1.5090190811139865,1.49693681431334,1.0979193849202495,0.0,0.0,0.0,0.0,1640cm
1.7580226978817843,1.584643893320414,0.5369100070636105,0.0026412879996339546,0.00541280804491745,0.004408772548374872,0.0020460415251409873,1.7281507193425003,1.713866899644706,1.240665359581262,0.0,0.0,0.0,0.0,1648cm
1.9841933892862544,1.803566430595052,0.580221942339053,0.029288699055885152,0.03533560924319999,0.028660806564149224,0.007829515522685904,1.9389789458009559,1.9215107389081794,1.4061991274968877,0.029165724252416092,0.0,0.0,0.0,1656cm
2.729371274054047,2.508765751334512,0.8861659825044045,0.012395766142778543,0.026196033482546392,0.032883000414172095,0.02210956565010731,2.6244502193957655,2.599268060738514,1.9779537935341538,0.01280787004986482,0.0,0.0,0.0,1664cm
3.008199219416513,2.7744759479345427,0.8748169446507078,0.11173151570601948,0.1021344362486865,0.0808339795860401,0.03641159530165275,2.8535270353057665,2.8226479808730787,2.164025428228156,0.06628613994022142,0.0,0.0,0.0,1672cm
3.9427348755733655,3.6842551043646052,1.4270396451243168,0.1555253927955453,0.07020557518880735,0.03585427995230135,0.0023517856578036504,3.7162035530024307,3.6770888264846766,2.9524404740606207,0.0,0.0,0.0,0.0,1680cm
4.780435589501563,4.547806369358477,1.6678961236756007,0.055819541765208286,0.009596442139513406,0.002091582303814424,0.011931382320566657,4.371681043714981,4.31535279357042,3.638165548421278,0.0,0.0,0.0,0.0,1688cm
4.833120306577674,4.67463153815348,1.8152308899557987,0.07971875332478266,0.005258686835680046,0.011319278718696894,0.015252690657227222,4.31173486392177,4.250312302556204,3.773592777597853,0.0,0.0,0.0,0.0,1696cm
5.438924770631871,5.354165454998302,2.0478204622642107,0.06349807518962618,0.012998030661567161,0.004614906135376326,0.000321063890749897,4.688938744808669,4.610925417285423,4.326634007872729,0.0,0.0,0.0,0.0,1704cm
7.456393701889585,7.531617414887027,3.189792431390291,0.3326014688922808,0.170208596621026,0.10886979787908466,0.035244994301187306,6.184177686851743,6.06567448487969,6.207388130215007,0.059197627113907386,0.0,0.0,0.0,1712cm
6.611585860611355,7.028229154011933,3.0105189649100645,0.1267264583722437,0.04350851782833554,0.03018051428462812,0.020907289227518597,4.90575824265444,4.769814826587951,5.856453573630007,0.0,0.0,0.0,0.0,1720cm
6.243169408286644,6.987525294866302,3.2039772682709065,0.2166007824909539,0.10771694665308695,0.07435774497549384,0.03182365808118843,4.130262922804932,3.978818105258096,5.951947547921671,0.0,0.0,0.0,0.0,1728cm
