PC1,PC2,PC3,Chirality,FileName,Selected
-0.01584748943723959,-0.0044755397864884115,-0.011419127718664827,Chir2,Rs1aAAAAAABB.log.10.SpectrumVCD,No
0.01237231601848567,0.03136316546571722,0.028783311853065856,Chir2,Rs1aAAAAAAII.log.10.SpectrumVCD,No
-0.004410205134710364,-0.0009246387082099805,-0.002421254621378502,Chir2,Rs1aAAAAAAJJ.log.10.SpectrumVCD,No
-0.003223291886029308,-0.008011896705358873,-0.014252529954158964,Chir2,Rs1aAAAAABBB.log.10.SpectrumVCD,No
0.041387014992227994,0.00849228122322527,0.011932577107493233,Chir2,Rs1aAAAAABII.log.10.SpectrumVCD,No
-0.0027875255897541265,-0.015965579721512455,0.024295777438434724,Chir2,Rs1aAAAAABJJ.log.10.SpectrumVCD,No
-0.009789962754629468,-0.004542436022671093,-0.007161306748289276,Chir2,Rs1aAAAAAGBB.log.10.SpectrumVCD,No
0.018674591215147633,-0.016812269499211274,-0.0047656624451741765,Chir2,Rs1aAAAAAGII.log.10.SpectrumVCD,No
-5.122582871033657e-05,0.003507514519825049,-0.004723802049914878,Chir2,Rs1aAAAAAGJJ.log.10.SpectrumVCD,No
-0.03758219188815503,0.017183816602296224,-0.0007771857463577078,Chir2,Rs1aAAAAAIBB.log.10.SpectrumVCD,No
-0.035642680825893676,0.033571449980894424,-0.003514841785344453,Chir2,Rs1aAAAAAIII.log.10.SpectrumVCD,No
-0.03523673274079558,0.011960265347288834,-0.02392072258289473,Chir2,Rs1aAAAAAIJJ.log.10.SpectrumVCD,No
-0.007237447494619617,-0.0015003732125015094,-0.003590571280054933,Chir2,Rs1aAAAAAJBB.log.10.SpectrumVCD,No
0.018109382507406496,0.004364575983620021,0.014086634218212938,Chir2,Rs1aAAAAAJII.log.10.SpectrumVCD,No
-0.0010888835642474124,-0.0007696342927444219,0.014890973745914408,Chir2,Rs1aAAAAAJJJ.log.10.SpectrumVCD,No
0.0013377609864801273,0.0024553916985923852,-0.025970067031794056,Chir2,Rs1aAAABBABB.log.10.SpectrumVCD,No
0.03375963835338033,-0.034441626182138654,-0.0013804341910867545,Chir2,Rs1aAAABBAII.log.10.SpectrumVCD,No
0.008838072175715798,0.008931872464429664,-0.018775106825685707,Chir2,Rs1aAAABBAJJ.log.10.SpectrumVCD,No
-0.004891796625458004,-0.0008175861137625902,-0.020107976420839495,Chir2,Rs1aAAABBBBB.log.10.SpectrumVCD,No
0.07882134930075255,-0.04978498285195781,-0.023656655249003504,Chir2,Rs1aAAABBBII.log.10.SpectrumVCD,No
0.010397374677826221,0.00157150625902411,-0.0013371430935417833,Chir2,Rs1aAAABBBJJ.log.10.SpectrumVCD,No
0.003702352278855721,0.021944741232231536,-0.04219318369494892,Chir2,Rs1aAAABBGBB.log.10.SpectrumVCD,No
0.032105808387845866,-0.051077245573320725,-0.038556673022966455,Chir2,Rs1aAAABBGII.log.10.SpectrumVCD,No
0.016979108253225128,0.02522177540567252,-0.03614924718651162,Chir2,Rs1aAAABBGJJ.log.10.SpectrumVCD,No
0.02708560200115659,0.038393981193430814,0.004536135143776111,Chir2,Rs1aAAABBIBB.log.10.SpectrumVCD,No
0.04789606400863058,0.019211527857017397,-0.0016847000071335794,Chir2,Rs1aAAABBIII.log.10.SpectrumVCD,No
0.02144159034266452,0.05302014487021733,-0.008871377884848871,Chir2,Rs1aAAABBIJJ.log.10.SpectrumVCD,No
-0.0035488285240693916,0.011310067620920464,-0.00865084648677483,Chir2,Rs1aAAABBJBB.log.10.SpectrumVCD,No
0.049511874466336106,-0.005796796946261035,0.007124176259725325,Chir2,Rs1aAAABBJII.log.10.SpectrumVCD,No
0.009362557943523083,0.009322923483974838,-0.00239936988373868,Chir2,Rs1aAAABBJJJ.log.10.SpectrumVCD,No
-0.008391909072727957,0.004588232303987972,-0.015570747928830415,Chir2,Rs1aAAAIIABB.log.10.SpectrumVCD,No
0.05448346382198378,-0.004622895418432477,0.030216157892161533,Chir2,Rs1aAAAIIAII.log.10.SpectrumVCD,No
0.0024275501846360526,-0.011444487225571374,0.015136875225799403,Chir2,Rs1aAAAIIAJJ.log.10.SpectrumVCD,No
-0.0009403228845481527,0.03221738484860312,-0.04129625349217662,Chir2,Rs1aAAAIIBBB.log.10.SpectrumVCD,No
0.04947692176261121,0.03720675652658603,0.050160467338272896,Chir2,Rs1aAAAIIBII.log.10.SpectrumVCD,No
-0.013569072958235137,0.008198573547071602,-0.014087131784204045,Chir2,Rs1aAAAIIBJJ.log.10.SpectrumVCD,No
-0.007081184165838081,0.02089100229629964,-0.04931780743562432,Chir2,Rs1aAAAIIGBB.log.10.SpectrumVCD,No
0.05801326104602143,-0.03620693698230396,-0.02177140971843926,Chir2,Rs1aAAAIIGII.log.10.SpectrumVCD,No
0.007552244053015638,0.018734833722227208,-0.02783500119706859,Chir2,Rs1aAAAIIGJJ.log.10.SpectrumVCD,No
-0.021732291813790168,0.04858520668281488,0.001593644437609808,Chir2,Rs1aAAAIIIBB.log.10.SpectrumVCD,No
-8.379151704158561e-05,0.06349445092341256,0.027772731970003746,Chir2,Rs1aAAAIIIII.log.10.SpectrumVCD,No
-0.06622390405100018,0.03934106063062386,0.01986464993409559,Chir2,Rs1aAAAIIIJJ.log.10.SpectrumVCD,No
-0.013559987160655672,0.0275374136554203,-0.03620514957418992,Chir2,Rs1aAAAIIJBB.log.10.SpectrumVCD,No
0.0527408370389941,0.0340000079708324,0.04643072027306055,Chir2,Rs1aAAAIIJII.log.10.SpectrumVCD,No
0.004185494136959483,0.003438073118329768,-0.002386792334270687,Chir2,Rs1aAAAIIJJJ.log.10.SpectrumVCD,No
-0.003029304795994498,-0.007454036536494483,-0.0060042785029534055,Chir2,Rs1aAAAJJABB.log.10.SpectrumVCD,No
0.006923661458589958,-0.015383801952598345,0.0011654070234689787,Chir2,Rs1aAAAJJAII.log.10.SpectrumVCD,No
0.003775009763921669,-0.015769856501434015,0.01340222371727989,Chir2,Rs1aAAAJJAJJ.log.10.SpectrumVCD,No
-0.0039355415687180335,-0.004714347337809558,-0.011132732890976861,Chir2,Rs1aAAAJJBBB.log.10.SpectrumVCD,No
0.08551731329151825,-0.03322960551202276,0.008402868801493319,Chir2,Rs1aAAAJJBII.log.10.SpectrumVCD,No
0.008272442715160484,-0.014490552888582335,0.016254906976020955,Chir2,Rs1aAAAJJBJJ.log.10.SpectrumVCD,No
-0.008892584046002116,0.006263786814904023,-0.03826272644558377,Chir2,Rs1aAAAJJGBB.log.10.SpectrumVCD,No
0.027432972244343743,-0.00494351551332818,-0.058056581149828694,Chir2,Rs1aAAAJJGII.log.10.SpectrumVCD,No
-0.0032145944236434292,0.007806392208952687,-0.039392319973921945,Chir2,Rs1aAAAJJGJJ.log.10.SpectrumVCD,No
-0.02801955394147825,0.011695268295992886,0.007976616840827896,Chir2,Rs1aAAAJJIBB.log.10.SpectrumVCD,No
-0.0181520755187776,0.017547955518658363,-0.013704181638523844,Chir2,Rs1aAAAJJIII.log.10.SpectrumVCD,No
