PC1,PC2,PC3,Chirality,FileName,Selected
-0.018639661088211686,0.010673489723495883,-0.010955606039330452,Chir2,Rs5aAAAAAABB.log.10.SpectrumVCD,No
0.005870653305346249,-0.03684236607205187,0.023592558188085484,Chir2,Rs5aAAAAAAII.log.10.SpectrumVCD,No
-0.001778331667542446,0.0014686895697412728,-0.002657292855537167,Chir2,Rs5aAAAAAAJJ.log.10.SpectrumVCD,No
-0.003141949662210344,0.009507050315763817,-0.006514892621231238,Chir2,Rs5aAAAAABBB.log.10.SpectrumVCD,No
0.03347797633855864,-0.00789989650317584,0.017770293986908502,Chir2,Rs5aAAAAABII.log.10.SpectrumVCD,No
-0.0008038291903546652,0.011015396316430935,0.027915666622087203,Chir2,Rs5aAAAAABJJ.log.10.SpectrumVCD,No
-0.008150433764133692,0.0001921729105822001,-0.00011686952793708829,Chir2,Rs5aAAAAAGBB.log.10.SpectrumVCD,No
0.02270920916589903,0.011289925222608244,0.002617839322284179,Chir2,Rs5aAAAAAGII.log.10.SpectrumVCD,No
0.001893086704088297,-0.008110402446823766,-0.0011390154024043372,Chir2,Rs5aAAAAAGJJ.log.10.SpectrumVCD,No
-0.0432014021218295,-0.010683145718061442,0.013808852353054384,Chir2,Rs5aAAAAAIBB.log.10.SpectrumVCD,No
-0.03974664073936717,-0.025372109365607975,-0.008043135422295403,Chir2,Rs5aAAAAAIII.log.10.SpectrumVCD,No
-0.030575497563802533,-0.0038614879841891124,-0.012958426890541552,Chir2,Rs5aAAAAAIJJ.log.10.SpectrumVCD,No
-0.00744340972027437,-0.0014048288073593217,0.007125512004171221,Chir2,Rs5aAAAAAJBB.log.10.SpectrumVCD,No
0.01127671713595319,-0.006480291679459221,0.024501888488777213,Chir2,Rs5aAAAAAJII.log.10.SpectrumVCD,No
-0.002467546321196468,-0.004426947400445072,0.029669064272593904,Chir2,Rs5aAAAAAJJJ.log.10.SpectrumVCD,No
-1.0499622121734527e-05,-0.0035684875910475568,-0.02021372530544573,Chir2,Rs5aAAABBABB.log.10.SpectrumVCD,No
0.03487861407327488,0.02101082207043426,0.004095035311542787,Chir2,Rs5aAAABBAII.log.10.SpectrumVCD,No
0.0052869458135646275,-0.00866816016896295,-0.02048593579701582,Chir2,Rs5aAAABBAJJ.log.10.SpectrumVCD,No
-0.0007703389907357698,-0.0003962275133944339,-0.014437720559808806,Chir2,Rs5aAAABBBBB.log.10.SpectrumVCD,No
0.08364745131794948,0.023624397607377782,-0.0132821118972904,Chir2,Rs5aAAABBBII.log.10.SpectrumVCD,No
0.011544672129067148,-0.005611584639809346,0.005641424304762381,Chir2,Rs5aAAABBBJJ.log.10.SpectrumVCD,No
0.004580465365209576,-0.02661800342037646,-0.03640549691146851,Chir2,Rs5aAAABBGBB.log.10.SpectrumVCD,No
0.03564246606291338,0.041218548179766765,-0.031784452674113006,Chir2,Rs5aAAABBGII.log.10.SpectrumVCD,No
0.014283598366255574,-0.02556878330883956,-0.03698229019769495,Chir2,Rs5aAAABBGJJ.log.10.SpectrumVCD,No
0.021394125566067297,-0.045720142163597356,0.010688597513377092,Chir2,Rs5aAAABBIBB.log.10.SpectrumVCD,No
0.03642170998787413,-0.03676487432078461,-0.005582079638393975,Chir2,Rs5aAAABBIII.log.10.SpectrumVCD,No
0.013009295152959188,-0.060552218543932675,-0.009316477119469294,Chir2,Rs5aAAABBIJJ.log.10.SpectrumVCD,No
-0.003400339544394831,-0.014319132418107752,-0.0020121281074687676,Chir2,Rs5aAAABBJBB.log.10.SpectrumVCD,No
0.04207125602016714,-0.0106166083093192,0.006926399350923966,Chir2,Rs5aAAABBJII.log.10.SpectrumVCD,No
0.007691268089850734,-0.015236778081143421,0.00460974723037631,Chir2,Rs5aAAABBJJJ.log.10.SpectrumVCD,No
-0.014990649655531074,0.0037808748044397076,-0.019918809914869967,Chir2,Rs5aAAAIIABB.log.10.SpectrumVCD,No
0.025989815509969656,0.0011348573627468753,0.02342164040663038,Chir2,Rs5aAAAIIAII.log.10.SpectrumVCD,No
-0.004309673277661873,0.01726420744061341,0.010561491240014391,Chir2,Rs5aAAAIIAJJ.log.10.SpectrumVCD,No
-0.004476715356494317,-0.02654277362764575,-0.040959613169782604,Chir2,Rs5aAAAIIBBB.log.10.SpectrumVCD,No
0.027883650919270857,-0.03702019147567478,0.02883753553287786,Chir2,Rs5aAAAIIBII.log.10.SpectrumVCD,No
-0.016214108499035644,-0.0023715716938478254,-0.019499727484534372,Chir2,Rs5aAAAIIBJJ.log.10.SpectrumVCD,No
-0.010305915872408809,-0.019386864279226642,-0.0454269940210243,Chir2,Rs5aAAAIIGBB.log.10.SpectrumVCD,No
0.04585115405421251,0.020565913146945485,-0.01691409181423155,Chir2,Rs5aAAAIIGII.log.10.SpectrumVCD,No
0.0034681349946919897,-0.01623634999597691,-0.026150648502818945,Chir2,Rs5aAAAIIGJJ.log.10.SpectrumVCD,No
-0.031044675948693555,-0.043882177748902705,0.013846794003835313,Chir2,Rs5aAAAIIIBB.log.10.SpectrumVCD,No
-0.02436438333633229,-0.05536721450410886,0.014854830352680166,Chir2,Rs5aAAAIIIII.log.10.SpectrumVCD,No
-0.06469017324429832,-0.027630684739009027,0.016397006409397355,Chir2,Rs5aAAAIIIJJ.log.10.SpectrumVCD,No
-0.013530213968393113,-0.016178628666638325,-0.028368985423442034,Chir2,Rs5aAAAIIJBB.log.10.SpectrumVCD,No
0.028264549320398902,-0.034725790831745346,0.048845548401523206,Chir2,Rs5aAAAIIJII.log.10.SpectrumVCD,No
0.004156217959151178,-0.00448634689239233,0.0029249561556594222,Chir2,Rs5aAAAIIJJJ.log.10.SpectrumVCD,No
-0.006730873445879795,0.010228910986431923,-0.005187638510715834,Chir2,Rs5aAAAJJABB.log.10.SpectrumVCD,No
0.015174072780061346,0.010799035326060922,0.010011791351243537,Chir2,Rs5aAAAJJAII.log.10.SpectrumVCD,No
0.002417959179749158,0.019458081531233948,0.00837254855984559,Chir2,Rs5aAAAJJAJJ.log.10.SpectrumVCD,No
-0.00295651402568658,0.0029933569065744873,-0.011332741843223948,Chir2,Rs5aAAAJJBBB.log.10.SpectrumVCD,No
0.08034554501403286,0.01794119064995953,0.009910724006497163,Chir2,Rs5aAAAJJBII.log.10.SpectrumVCD,No
0.010077273435834705,0.012777654672800742,0.00827267945339086,Chir2,Rs5aAAAJJBJJ.log.10.SpectrumVCD,No
-0.005706528637434118,-0.0030605208936700912,-0.04426619985977854,Chir2,Rs5aAAAJJGBB.log.10.SpectrumVCD,No
0.027643239968715844,0.008171088448962138,-0.04754099639710997,Chir2,Rs5aAAAJJGII.log.10.SpectrumVCD,No
0.0008857884076618447,-0.003098821182682677,-0.04266981217747351,Chir2,Rs5aAAAJJGJJ.log.10.SpectrumVCD,No
-0.033205180794296574,-0.00504998142616871,0.005333859794067002,Chir2,Rs5aAAAJJIBB.log.10.SpectrumVCD,No
-0.018138577823893883,-0.013015844831363697,-0.015073894396547811,Chir2,Rs5aAAAJJIII.log.10.SpectrumVCD,No
-0.007190547267819435,7.004822551379018e-05,-0.012091155561027186,Chir2,Rs5aAAAJJIJJ.log.10.SpectrumVCD,No
-0.0032466795101797636,-0.015788245387462152,-0.005350384084931688,Chir2,Rs5aAAAJJJBB.log.10.SpectrumVCD,No
0.017546819920155787,0.00170862098627313,0.01787464741455588,Chir2,Rs5aAAAJJJII.log.10.SpectrumVCD,No
-0.000674477966083322,0.0035195795996273045,0.009404415407793106,Chir2,Rs5aAAAJJJJJ.log.10.SpectrumVCD,No
-0.0013295165715722682,0.0016319546479890757,-0.0073561309350108585,Chir2,Rs5aAABAAABB.log.10.SpectrumVCD,No
0.05441277012508144,0.02271087423015425,0.000799663449003836,Chir2,Rs5aAABAAAII.log.10.SpectrumVCD,No
0.00815391407616962,0.0029745867872593987,-0.007560602043836019,Chir2,Rs5aAABAAAJJ.log.10.SpectrumVCD,No
-0.0016346812297535298,0.016058425391016342,-0.0056301602103115385,Chir2,Rs5aAABAABBB.log.10.SpectrumVCD,No
0.010648898348158792,-0.008256977000226363,0.015123003431134164,Chir2,Rs5aAABAABII.log.10.SpectrumVCD,No
0.004240464442108927,0.014965225600950038,0.015864651064883356,Chir2,Rs5aAABAABJJ.log.10.SpectrumVCD,No
-0.00961446550760484,0.002537068236168619,0.013598798378443347,Chir2,Rs5aAABAAGBB.log.10.SpectrumVCD,No
0.01893056664559632,0.03135622598081566,-0.004721551136427641,Chir2,Rs5aAABAAGII.log.10.SpectrumVCD,No
0.006054296658297156,-0.00011346773701006717,0.00623056993796466,Chir2,Rs5aAABAAGJJ.log.10.SpectrumVCD,No
-0.047646271496104606,-0.04147461099140207,0.05446522292700179,Chir2,Rs5aAABAAIBB.log.10.SpectrumVCD,No
-0.007250080084903418,-0.02410652566877856,0.01235825614851534,Chir2,Rs5aAABAAIII.log.10.SpectrumVCD,No
-0.043002614224316116,-0.02598282818890894,0.0228587893871967,Chir2,Rs5aAABAAIJJ.log.10.SpectrumVCD,No
-0.010658228695333298,-0.001794690116585526,0.0070374410525490955,Chir2,Rs5aAABAAJBB.log.10.SpectrumVCD,No
0.01840999806484876,0.032337880676032875,-0.003964596599167119,Chir2,Rs5aAABAAJII.log.10.SpectrumVCD,No
0.008620470407588425,0.01363693437564154,0.034587496146405806,Chir2,Rs5aAABAAJJJ.log.10.SpectrumVCD,No
0.014806245599047266,-0.02309872237245141,-0.0074899676777119995,Chir2,Rs5aAABBBABB.log.10.SpectrumVCD,No
-0.00019686778592113572,0.03174545998383351,0.016673132179157963,Chir2,Rs5aAABBBAII.log.10.SpectrumVCD,No
0.008204029311222601,-0.001314805855116855,-0.009857442889544807,Chir2,Rs5aAABBBAJJ.log.10.SpectrumVCD,No
0.0035221910888525807,-0.009381188433229447,-0.012309927709515087,Chir2,Rs5aAABBBBBB.log.10.SpectrumVCD,No
0.028993749223964842,0.012155218219199211,-0.013652718571710782,Chir2,Rs5aAABBBBII.log.10.SpectrumVCD,No
0.0035653298673068027,0.001023517084802876,-0.008539127259470905,Chir2,Rs5aAABBBBJJ.log.10.SpectrumVCD,No
0.022469949452339308,-0.04807265173130782,-0.0264845587308035,Chir2,Rs5aAABBBGBB.log.10.SpectrumVCD,No
0.028379497795075037,0.025492519350100228,-0.01820217297171638,Chir2,Rs5aAABBBGII.log.10.SpectrumVCD,No
0.01962775376068996,-0.0227866718485399,-0.024355999462614842,Chir2,Rs5aAABBBGJJ.log.10.SpectrumVCD,No
0.04797186077768049,-0.05780046669663254,0.02095024378406607,Chir2,Rs5aAABBBIBB.log.10.SpectrumVCD,No
0.032739489105276756,-0.029845750047262063,0.01227674546311528,Chir2,Rs5aAABBBIII.log.10.SpectrumVCD,No
0.03566496148889629,-0.06113163209887494,-0.003901383439188213,Chir2,Rs5aAABBBIJJ.log.10.SpectrumVCD,No
-0.000827903024180099,-0.019760931594592517,-0.00847314626855527,Chir2,Rs5aAABBBJBB.log.10.SpectrumVCD,No
0.011543576789707202,0.01401906305846565,-0.020807257565419745,Chir2,Rs5aAABBBJII.log.10.SpectrumVCD,No
0.010188173112038646,-0.007181600811884739,-0.006398767063055216,Chir2,Rs5aAABBBJJJ.log.10.SpectrumVCD,No
0.010416923004405014,-0.011136912799135364,-0.022354847012073086,Chir2,Rs5aAABIIABB.log.10.SpectrumVCD,No
0.06502296067772259,-0.021794297912712837,0.008571115036390735,Chir2,Rs5aAABIIAII.log.10.SpectrumVCD,No
0.012123449268731901,0.02991996329755259,-0.00012531595225519974,Chir2,Rs5aAABIIAJJ.log.10.SpectrumVCD,No
0.011080426466167264,-0.017661567047850196,-0.02817167805861723,Chir2,Rs5aAABIIBBB.log.10.SpectrumVCD,No
0.02239724597694726,-0.03791401259458179,0.03517461315458059,Chir2,Rs5aAABIIBII.log.10.SpectrumVCD,No
-0.0003455248185514169,0.0008820611132447542,-0.011496396217601216,Chir2,Rs5aAABIIBJJ.log.10.SpectrumVCD,No
-0.00726657026509597,-0.02276621197072266,-0.04650578993768787,Chir2,Rs5aAABIIGBB.log.10.SpectrumVCD,No
0.04198551876657916,0.0369610415973273,-0.038521606655662136,Chir2,Rs5aAABIIGII.log.10.SpectrumVCD,No
0.019273303905912757,-0.009884588102522199,-0.036160064590216916,Chir2,Rs5aAABIIGJJ.log.10.SpectrumVCD,No
-0.051036557274041834,-0.03855740294124744,0.016120800930087237,Chir2,Rs5aAABIIIBB.log.10.SpectrumVCD,No
0.020758401575419416,-0.05223967214352276,-0.01323090644725553,Chir2,Rs5aAABIIIII.log.10.SpectrumVCD,No
-0.05093759650267857,-0.013407211935960953,-0.001579916205650729,Chir2,Rs5aAABIIIJJ.log.10.SpectrumVCD,No
-0.029700899711751074,-0.02779667261151091,-0.016768820013812646,Chir2,Rs5aAABIIJBB.log.10.SpectrumVCD,No
0.07680324029090577,-0.02080307928328138,-0.0018443094168329429,Chir2,Rs5aAABIIJII.log.10.SpectrumVCD,No
0.003114264621212374,0.0033820537090804626,0.004147796418859612,Chir2,Rs5aAABIIJJJ.log.10.SpectrumVCD,No
0.004187255505999494,-0.0016054019287571116,0.005233803699120796,Chir2,Rs5aAABJJABB.log.10.SpectrumVCD,No
-0.015868570345430606,0.02702112631979519,-0.02868395647692446,Chir2,Rs5aAABJJAII.log.10.SpectrumVCD,No
3.558265112092471e-05,0.019247593016366672,-1.2512806476910164e-05,Chir2,Rs5aAABJJAJJ.log.10.SpectrumVCD,No
0.005730410605375689,0.0009047055309664861,-0.009559553448251254,Chir2,Rs5aAABJJBBB.log.10.SpectrumVCD,No
0.04394741439061969,-0.02080006285424255,0.0271837787060763,Chir2,Rs5aAABJJBII.log.10.SpectrumVCD,No
0.006899411886993593,0.002822884907733729,0.004278678767879028,Chir2,Rs5aAABJJBJJ.log.10.SpectrumVCD,No
-4.216309543812526e-05,-0.006021051770680252,-0.044110432170182665,Chir2,Rs5aAABJJGBB.log.10.SpectrumVCD,No
0.025010371562028396,0.026672363438487556,-0.07413219208313852,Chir2,Rs5aAABJJGII.log.10.SpectrumVCD,No
0.007910948580183675,0.002220640388031552,-0.055983460228419574,Chir2,Rs5aAABJJGJJ.log.10.SpectrumVCD,No
-0.00806989547528836,0.019955891455274204,-0.005547129612266979,Chir2,Rs5aAABJJIBB.log.10.SpectrumVCD,No
-0.039310113894096464,0.027953540534294604,-0.0476619133653576,Chir2,Rs5aAABJJIII.log.10.SpectrumVCD,No
0.007202251827874843,0.0016147402135561356,-0.02287401928957256,Chir2,Rs5aAABJJIJJ.log.10.SpectrumVCD,No
0.0015280438775227788,-0.019482860454910905,-0.00661203769332461,Chir2,Rs5aAABJJJBB.log.10.SpectrumVCD,No
0.02316711520392681,0.010834188729110699,-0.008743577302782855,Chir2,Rs5aAABJJJII.log.10.SpectrumVCD,No
0.0015132411041786503,0.004096137641871708,0.0023967421854337594,Chir2,Rs5aAABJJJJJ.log.10.SpectrumVCD,No
-0.003344272936577385,0.006023422783563334,0.0002016003272716664,Chir2,Rs5aAAGAAABB.log.10.SpectrumVCD,No
0.017161104394688275,0.004723380718897015,0.0031893371980831085,Chir2,Rs5aAAGAAAII.log.10.SpectrumVCD,No
-0.003425655170646003,0.0036474531528170808,0.0010433942377718695,Chir2,Rs5aAAGAAAJJ.log.10.SpectrumVCD,No
0.01677505560878684,0.01465794441937019,0.008069311227490852,Chir2,Rs5aAAGAABBB.log.10.SpectrumVCD,No
0.004866099872160747,-0.04766210475058365,0.04448603037963293,Chir2,Rs5aAAGAABII.log.10.SpectrumVCD,No
0.01314711412306779,0.00627643758883483,0.033436994432805255,Chir2,Rs5aAAGAABJJ.log.10.SpectrumVCD,No
0.0023390581076571334,0.0019775537499847782,0.006314206115215089,Chir2,Rs5aAAGAAGBB.log.10.SpectrumVCD,No
0.023636116909428996,6.5331915615164e-05,0.012804182377529663,Chir2,Rs5aAAGAAGII.log.10.SpectrumVCD,No
0.009432773830130772,-0.008853412232202191,-0.0029141562778257604,Chir2,Rs5aAAGAAGJJ.log.10.SpectrumVCD,No
-0.05053034461164165,-0.032239079522996955,0.029137369756908196,Chir2,Rs5aAAGAAIBB.log.10.SpectrumVCD,No
-0.04567020079916736,-0.030350267873459753,-0.03967921434498952,Chir2,Rs5aAAGAAIII.log.10.SpectrumVCD,No
-0.03779070083090289,-0.018343178071689403,0.011903505147735912,Chir2,Rs5aAAGAAIJJ.log.10.SpectrumVCD,No
0.004053951142220525,-0.010032468784744748,0.015163634670889464,Chir2,Rs5aAAGAAJBB.log.10.SpectrumVCD,No
0.0028372742353230925,0.012921277968597919,0.01810564498685463,Chir2,Rs5aAAGAAJII.log.10.SpectrumVCD,No
0.00034396029253714027,-0.007054351031682538,0.03510924990504668,Chir2,Rs5aAAGAAJJJ.log.10.SpectrumVCD,No
0.008797047838033993,-0.02051050741705403,-0.019455183336247385,Chir2,Rs5aAAGBBABB.log.10.SpectrumVCD,No
-0.0023788880150442584,0.02133925583926856,-0.031425422411010054,Chir2,Rs5aAAGBBAII.log.10.SpectrumVCD,No
0.006907375087989384,-0.009076208300742445,-0.01202716885181829,Chir2,Rs5aAAGBBBBB.log.10.SpectrumVCD,No
0.014466809798358007,-0.007201951354668654,-0.0396572211721264,Chir2,Rs5aAAGBBBII.log.10.SpectrumVCD,No
0.021313401635120122,-0.0572066161447169,-0.01309685465213437,Chir2,Rs5aAAGBBGBB.log.10.SpectrumVCD,No
0.028235934529328408,0.004367819547827128,-0.01372254880735553,Chir2,Rs5aAAGBBGII.log.10.SpectrumVCD,No
0.016312908095817764,-0.05385680894046845,0.013125368229310179,Chir2,Rs5aAAGBBIBB.log.10.SpectrumVCD,No
0.024457629055558445,-0.030486677792892474,-0.028839162927603988,Chir2,Rs5aAAGBBIII.log.10.SpectrumVCD,No
0.012042310148396785,-0.004120833964499498,-0.00973999569906957,Chir2,Rs5aAAGIIABB.log.10.SpectrumVCD,No
0.030052805539426977,-0.0018309023818669774,0.010442939887561889,Chir2,Rs5aAAGIIAII.log.10.SpectrumVCD,No
0.016777321021532184,0.013070965250440785,0.009289862258465332,Chir2,Rs5aAAGIIAJJ.log.10.SpectrumVCD,No
0.01107105056459044,-0.013243736281877649,-0.01896606031317451,Chir2,Rs5aAAGIIBBB.log.10.SpectrumVCD,No
0.023066191254937606,-0.06956190419547785,0.04423941315438322,Chir2,Rs5aAAGIIBII.log.10.SpectrumVCD,No
0.002198369318562067,0.005544316603034649,0.00011151321947665464,Chir2,Rs5aAAGIIBJJ.log.10.SpectrumVCD,No
-0.005940261934914912,-0.021068633515688693,-0.03603230082673594,Chir2,Rs5aAAGIIGBB.log.10.SpectrumVCD,No
0.04087252343840455,0.0242628775569401,-0.024602939678165348,Chir2,Rs5aAAGIIGII.log.10.SpectrumVCD,No
0.01742228441495738,-0.010897773333658543,-0.026189701880082124,Chir2,Rs5aAAGIIGJJ.log.10.SpectrumVCD,No
-0.02282364942970653,-0.040884365595138375,0.01768085280373728,Chir2,Rs5aAAGIIIBB.log.10.SpectrumVCD,No
0.038263624836430726,-0.033518521887288925,-0.014925889089675133,Chir2,Rs5aAAGIIIII.log.10.SpectrumVCD,No
-0.033288724826879716,-0.022705264680678915,-0.00028218267494782134,Chir2,Rs5aAAGIIIJJ.log.10.SpectrumVCD,No
-0.011442819847358031,-0.028517638979783943,-0.01134294045558377,Chir2,Rs5aAAGIIJBB.log.10.SpectrumVCD,No
0.06427786102421806,-0.000882369620313212,0.015489634885310744,Chir2,Rs5aAAGIIJII.log.10.SpectrumVCD,No
0.012593222064213122,0.012999693750339028,0.005761722309108703,Chir2,Rs5aAAGIIJJJ.log.10.SpectrumVCD,No
0.01286204195343909,-0.008710433773931629,-0.0022479501863615038,Chir2,Rs5aAAGJJABB.log.10.SpectrumVCD,No
0.0017377933857078331,-0.002827595635902201,0.025024508931911334,Chir2,Rs5aAAGJJAII.log.10.SpectrumVCD,No
0.011691678949318907,-0.0031092814884097343,0.006507787701558004,Chir2,Rs5aAAGJJAJJ.log.10.SpectrumVCD,No
0.008720417328753841,0.006266254284889291,-0.012043978678950115,Chir2,Rs5aAAGJJBBB.log.10.SpectrumVCD,No
0.08476762836645604,-0.05154588170313641,0.019181561905373557,Chir2,Rs5aAAGJJBII.log.10.SpectrumVCD,No
0.019035662420942703,0.007467598552602066,0.011836541576135534,Chir2,Rs5aAAGJJBJJ.log.10.SpectrumVCD,No
-0.014669544590054685,-0.024082296036773636,-0.04454288536087387,Chir2,Rs5aAAGJJGBB.log.10.SpectrumVCD,No
0.025782980118157234,-0.00641259244579381,-0.02493248793828911,Chir2,Rs5aAAGJJGII.log.10.SpectrumVCD,No
-0.002204952182588519,-0.00588983568014853,-0.03582958111177743,Chir2,Rs5aAAGJJGJJ.log.10.SpectrumVCD,No
-0.03227232262701477,-0.0046184048792008,-0.01334057685331928,Chir2,Rs5aAAGJJIBB.log.10.SpectrumVCD,No
0.016148539268484238,-0.024503823025804106,-0.02472917871718708,Chir2,Rs5aAAGJJIII.log.10.SpectrumVCD,No
-0.006652935766411262,-0.007066365555369687,-0.027735556132971302,Chir2,Rs5aAAGJJIJJ.log.10.SpectrumVCD,No
-0.0008593014821372023,-0.01765495329932578,-0.01436847233268047,Chir2,Rs5aAAGJJJBB.log.10.SpectrumVCD,No
0.01581566010228841,-0.005751088013024462,0.007673840343938707,Chir2,Rs5aAAGJJJII.log.10.SpectrumVCD,No
0.00220366245666839,5.87179072724764e-05,-0.0031232654410636813,Chir2,Rs5aAAGJJJJJ.log.10.SpectrumVCD,No
-0.004658723267894827,0.01848669332202638,0.002546057378525121,Chir2,Rs5aAAIAAABB.log.10.SpectrumVCD,No
0.024151737053830898,-0.004287145993504451,0.0202270676949435,Chir2,Rs5aAAIAAAII.log.10.SpectrumVCD,No
0.0008489066704053805,0.0074771882296138575,0.0036878422764760675,Chir2,Rs5aAAIAAAJJ.log.10.SpectrumVCD,No
-0.002420149665380219,0.025430489917328294,0.005122468528715482,Chir2,Rs5aAAIAABBB.log.10.SpectrumVCD,No
0.015142325051372528,-0.036132962657674184,0.05159160178987317,Chir2,Rs5aAAIAABII.log.10.SpectrumVCD,No
0.009257409560635628,0.018477574322198303,0.03615868245002907,Chir2,Rs5aAAIAABJJ.log.10.SpectrumVCD,No
-0.010223122262969264,0.0017904789353087119,0.003777195736802608,Chir2,Rs5aAAIAAGBB.log.10.SpectrumVCD,No
0.03682314755780129,0.00618029396118798,0.014479183027827485,Chir2,Rs5aAAIAAGII.log.10.SpectrumVCD,No
0.007237735033422051,0.004439132648668945,-0.007224235686737672,Chir2,Rs5aAAIAAGJJ.log.10.SpectrumVCD,No
-0.026617717545949802,-0.016160289944583676,0.019569849107052287,Chir2,Rs5aAAIAAIBB.log.10.SpectrumVCD,No
-0.030281958457485915,-0.034226013049828696,-0.038527736643012844,Chir2,Rs5aAAIAAIII.log.10.SpectrumVCD,No
-0.02853943225152956,-0.02018267804623364,0.014001090038950429,Chir2,Rs5aAAIAAIJJ.log.10.SpectrumVCD,No
-0.001554598260841658,0.0021366011064057736,0.007256161128264397,Chir2,Rs5aAAIAAJBB.log.10.SpectrumVCD,No
0.014766323827519343,0.008816777798491958,0.01316109162061629,Chir2,Rs5aAAIAAJII.log.10.SpectrumVCD,No
0.0016114807670398524,-0.002076046392633401,0.015920505279354527,Chir2,Rs5aAAIAAJJJ.log.10.SpectrumVCD,No
0.033024797710385384,-0.028489211693496483,-0.009492767259887685,Chir2,Rs5aAAIBBABB.log.10.SpectrumVCD,No
0.01079076872292186,-0.0024919843400288983,0.016720197953822135,Chir2,Rs5aAAIBBAII.log.10.SpectrumVCD,No
0.0074466686902418385,-0.03213095914298328,-0.0027396406131086097,Chir2,Rs5aAAIBBAJJ.log.10.SpectrumVCD,No
0.059046951837219946,-0.03424081352133775,-0.0018921454612084649,Chir2,Rs5aAAIBBBBB.log.10.SpectrumVCD,No
0.012225762819212773,-0.07263606090460627,0.03000158874191856,Chir2,Rs5aAAIBBBII.log.10.SpectrumVCD,No
0.013631425346387656,-0.040240612172604016,0.02223691805548951,Chir2,Rs5aAAIBBBJJ.log.10.SpectrumVCD,No
0.10520125135143628,0.0017482300719353738,-0.04691117582785215,Chir2,Rs5aAAIBBGBB.log.10.SpectrumVCD,No
0.12865323122239047,-0.020508708512123237,-0.022595882564683686,Chir2,Rs5aAAIBBGII.log.10.SpectrumVCD,No
0.10053757032114147,-0.03601297332390789,-0.037616124452747264,Chir2,Rs5aAAIBBGJJ.log.10.SpectrumVCD,No
0.05141092201005608,-0.059457416330512394,0.013924091486234583,Chir2,Rs5aAAIBBIBB.log.10.SpectrumVCD,No
0.06262616233249312,-0.06848674813808511,-0.0019891212987083696,Chir2,Rs5aAAIBBIII.log.10.SpectrumVCD,No
0.0369019851637737,-0.08940324128365319,0.012362532992177154,Chir2,Rs5aAAIBBIJJ.log.10.SpectrumVCD,No
0.007268878627401315,-0.06866491505184272,0.011996402217722912,Chir2,Rs5aAAIBBJBB.log.10.SpectrumVCD,No
0.006300180881605137,-0.06972648099431279,0.01597083422067043,Chir2,Rs5aAAIBBJII.log.10.SpectrumVCD,No
0.005932199471677528,-0.05481240186951137,0.022153974246030224,Chir2,Rs5aAAIBBJJJ.log.10.SpectrumVCD,No
-0.0035581702408759895,-0.0058567518311909905,-0.01742619435162089,Chir2,Rs5aAAIIIABB.log.10.SpectrumVCD,No
0.01924678235376329,-0.03761858039962156,0.031973843894082025,Chir2,Rs5aAAIIIAII.log.10.SpectrumVCD,No
0.013882934904184328,0.017685135550379857,0.0015503366769935771,Chir2,Rs5aAAIIIAJJ.log.10.SpectrumVCD,No
-0.011143161749839248,-0.012781691235767266,-0.003964880973621819,Chir2,Rs5aAAIIIBBB.log.10.SpectrumVCD,No
0.04257408360979251,-0.04667426303561177,0.04870160590637032,Chir2,Rs5aAAIIIBII.log.10.SpectrumVCD,No
-0.0009226768475529607,0.015492271447908074,0.0031165859793551676,Chir2,Rs5aAAIIIBJJ.log.10.SpectrumVCD,No
-0.004449736336803981,-0.027779403504076313,-0.03897861922111426,Chir2,Rs5aAAIIIGBB.log.10.SpectrumVCD,No
0.05801827550039275,0.02090461701529396,-0.026540322614442013,Chir2,Rs5aAAIIIGII.log.10.SpectrumVCD,No
0.016738333473747466,-0.012706993577531057,-0.038861906513624825,Chir2,Rs5aAAIIIGJJ.log.10.SpectrumVCD,No
-0.0556522426768595,-0.032796181810623576,0.012091492087835415,Chir2,Rs5aAAIIIIBB.log.10.SpectrumVCD,No
0.0030090931963344387,-0.034325998168675154,-0.015083481130223272,Chir2,Rs5aAAIIIIII.log.10.SpectrumVCD,No
-0.04715765881635363,0.014119428844573503,-0.011748837774383736,Chir2,Rs5aAAIIIIJJ.log.10.SpectrumVCD,No
-0.01760840056094424,-0.022559208240710664,-0.012107083541421171,Chir2,Rs5aAAIIIJBB.log.10.SpectrumVCD,No
0.047153660327161354,-0.029975149252367612,0.02410154524163041,Chir2,Rs5aAAIIIJII.log.10.SpectrumVCD,No
