PC1,PC2,PC3,Chirality,FileName,Selected
-0.022627672737569524,-0.0037628581455212006,0.010943518482227722,Chir1,s6aAAAAAABB.log.10.SpectrumVCD,No
0.0093244640915018,0.019177786226533593,-0.018416261953196823,Chir1,s6aAAAAAAII.log.10.SpectrumVCD,No
-0.0010872974275403728,-0.003252899558732025,0.001750917559304977,Chir1,s6aAAAAAAJJ.log.10.SpectrumVCD,No
-0.019241547489981643,-0.006899724957802397,0.02139958753626312,Chir1,s6aAAAAABBB.log.10.SpectrumVCD,No
0.016794200545553643,0.009596146881063186,-0.01711129935752641,Chir1,s6aAAAAABII.log.10.SpectrumVCD,No
-0.0116870798380989,-0.005947469497958477,0.002433293175581976,Chir1,s6aAAAAABJJ.log.10.SpectrumVCD,No
-0.01712290766208545,-6.413399583805918e-05,0.019015522722031608,Chir1,s6aAAAAAGBB.log.10.SpectrumVCD,No
0.018475366736609565,-0.004479828919755745,0.01857598052211934,Chir1,s6aAAAAAGII.log.10.SpectrumVCD,No
-0.00347536900632576,-0.0026341841014302014,0.018575372544397444,Chir1,s6aAAAAAGJJ.log.10.SpectrumVCD,No
-0.02725782785653716,0.0331086780297411,0.02860067637842666,Chir1,s6aAAAAAIBB.log.10.SpectrumVCD,No
-0.019902513519379567,0.04949730044429348,0.033417624014685496,Chir1,s6aAAAAAIII.log.10.SpectrumVCD,No
-0.01882605712247295,0.01993243080549055,0.04537422564528121,Chir1,s6aAAAAAIJJ.log.10.SpectrumVCD,No
-0.009014064782762683,0.00058541726476782,0.024595212211340152,Chir1,s6aAAAAAJBB.log.10.SpectrumVCD,No
0.015109598049344829,0.006678778138255617,0.010663634909091968,Chir1,s6aAAAAAJII.log.10.SpectrumVCD,No
0.0003093335244795611,0.004730719496408305,0.010186471362414544,Chir1,s6aAAAAAJJJ.log.10.SpectrumVCD,No
-0.005640731550215182,-0.00842785445197846,0.018895010009990148,Chir1,s6aAAABBABB.log.10.SpectrumVCD,No
0.003417398913629347,-0.05138098111289935,-0.05470312210562595,Chir1,s6aAAABBAII.log.10.SpectrumVCD,No
0.007583952619597068,0.005504001125516616,-0.006765771239159557,Chir1,s6aAAABBAJJ.log.10.SpectrumVCD,No
-0.012498329588677764,-0.005080187230120907,0.021320381922494788,Chir1,s6aAAABBBBB.log.10.SpectrumVCD,No
0.06941869226732014,-0.0658560874762235,-0.001702230962176499,Chir1,s6aAAABBBII.log.10.SpectrumVCD,No
0.007550201065301623,-0.008392279290989135,0.0075409552337954485,Chir1,s6aAAABBBJJ.log.10.SpectrumVCD,No
-0.0013671024607415532,-0.0005193117909331298,0.029341169920024855,Chir1,s6aAAABBGBB.log.10.SpectrumVCD,No
0.009784222361613283,-0.07033284547503654,-0.014485777076009633,Chir1,s6aAAABBGII.log.10.SpectrumVCD,No
