PC1,PC2,PC3,Chirality,FileName,Selected
-0.017480928978457377,-0.0017520003883262677,0.011714922414717607,Chir2,Rs2aAAAAAABB.log.10.SpectrumVCD,No
0.011709913799902306,0.012919841510657143,-0.025079500033433684,Chir2,Rs2aAAAAAAII.log.10.SpectrumVCD,No
-0.00292065976412702,-0.0023399169650094322,3.817940737752685e-06,Chir2,Rs2aAAAAAAJJ.log.10.SpectrumVCD,No
-0.016740151530042706,-0.008323157910678274,0.019961256302544923,Chir2,Rs2aAAAAABBB.log.10.SpectrumVCD,No
0.03238919714967881,0.00505611169307012,-0.014672528294012997,Chir2,Rs2aAAAAABII.log.10.SpectrumVCD,No
-0.012468159169260095,-0.008695385124081944,-0.007354695130130955,Chir2,Rs2aAAAAABJJ.log.10.SpectrumVCD,No
-0.019483355800838525,-0.0020290714810852063,0.013268338105280955,Chir2,Rs2aAAAAAGBB.log.10.SpectrumVCD,No
0.012267481938886944,-0.009045790414811664,0.015953073984206107,Chir2,Rs2aAAAAAGII.log.10.SpectrumVCD,No
-0.008469163318063721,-0.0033534508597342205,0.017143850644910846,Chir2,Rs2aAAAAAGJJ.log.10.SpectrumVCD,No
-0.021562207199643184,0.03679853143008559,0.019968623948399253,Chir2,Rs2aAAAAAIBB.log.10.SpectrumVCD,No
-0.011720847399524654,0.05272556749277069,0.02546215112946177,Chir2,Rs2aAAAAAIII.log.10.SpectrumVCD,No
-0.022463885684073034,0.028151580419421344,0.03950443762271293,Chir2,Rs2aAAAAAIJJ.log.10.SpectrumVCD,No
-0.008851002273404029,-0.0012366679677787344,0.01645902617892806,Chir2,Rs2aAAAAAJBB.log.10.SpectrumVCD,No
0.020528379098951968,0.00577927697597835,0.00500218834548003,Chir2,Rs2aAAAAAJII.log.10.SpectrumVCD,No
-0.0022830412932019414,-0.001664673735858114,0.0040876348008307304,Chir2,Rs2aAAAAAJJJ.log.10.SpectrumVCD,No
-0.0051372264821365225,-0.008639915879390878,0.02421015473503197,Chir2,Rs2aAAABBABB.log.10.SpectrumVCD,No
0.003551982453979619,-0.06749656280628688,-0.049969857285198704,Chir2,Rs2aAAABBAII.log.10.SpectrumVCD,No
0.010165336204604162,0.0027649877801538196,-0.0012829308308738591,Chir2,Rs2aAAABBAJJ.log.10.SpectrumVCD,No
-0.014857794114142302,-0.004578381362204142,0.019227287652979003,Chir2,Rs2aAAABBBBB.log.10.SpectrumVCD,No
0.05880547627518887,-0.08485646143784917,0.009034634038717682,Chir2,Rs2aAAABBBII.log.10.SpectrumVCD,No
0.006893096048107439,-0.009810074909586094,0.008177341876818468,Chir2,Rs2aAAABBBJJ.log.10.SpectrumVCD,No
-0.002692054481859954,-0.0006185233781562029,0.033415213896734304,Chir2,Rs2aAAABBGBB.log.10.SpectrumVCD,No
0.0030840365518219576,-0.0735332481141709,-0.0061571366771081834,Chir2,Rs2aAAABBGII.log.10.SpectrumVCD,No
0.012201220327021145,-0.000999102808551067,0.020655883911486487,Chir2,Rs2aAAABBGJJ.log.10.SpectrumVCD,No
0.04669305014310453,0.022364500829457457,0.03261984120762728,Chir2,Rs2aAAABBIBB.log.10.SpectrumVCD,No
0.048984169980610615,-0.016398308479668805,-0.004555593001234813,Chir2,Rs2aAAABBIII.log.10.SpectrumVCD,No
0.03591000708498533,0.030488280046705136,0.020594517662602372,Chir2,Rs2aAAABBIJJ.log.10.SpectrumVCD,No
0.0014482126930270404,0.004612187918083943,0.023809940355073,Chir2,Rs2aAAABBJBB.log.10.SpectrumVCD,No
0.043236774154224375,-0.026630933540339834,-0.007750127353404551,Chir2,Rs2aAAABBJII.log.10.SpectrumVCD,No
0.010745605609559148,-0.004725859015333949,0.003980962893766094,Chir2,Rs2aAAABBJJJ.log.10.SpectrumVCD,No
0.008096300381611916,0.01191432735841091,0.0029421372620926675,Chir2,Rs2aAAAIIABB.log.10.SpectrumVCD,No
0.06837576955668559,-0.008037886812585443,-0.04286663484181004,Chir2,Rs2aAAAIIAII.log.10.SpectrumVCD,No
0.013329112944995534,-0.004456403957598465,-0.015799627114005496,Chir2,Rs2aAAAIIAJJ.log.10.SpectrumVCD,No
0.01459831671267917,0.030684618520052526,0.04119853614330017,Chir2,Rs2aAAAIIBBB.log.10.SpectrumVCD,No
0.04985125331599584,0.030998041225179157,-0.06621562617012411,Chir2,Rs2aAAAIIBII.log.10.SpectrumVCD,No
-0.010885506271366726,0.012047600320193648,-0.0040693697931269935,Chir2,Rs2aAAAIIBJJ.log.10.SpectrumVCD,No
